EST_LEV,SIC,OCC_CODE,COW,EMP,REP_UNT,REL_ER,DIST,OCC_TIT,YEAR
4,1010,87599,3,0,9999999,99999.00,0.00,OTHER PLUMBING & RELATED,1990
4,1010,87799,3,30,9999999,99999.00,0.33,"OTHER ROAD, RAIL & RELATED CONSTRUCTION & MAINTENANCE",1990
4,1010,87899,3,10,9999999,99999.00,0.11,ALL OTHER CONSTRUCTION TRADES,1990
4,1010,87902,3,80,6,0.00,0.88,"EARTH DRILLERS, EXCEPT OIL & GAS",1990
4,1010,87905,3,40,7,0.00,0.44,BLASTERS & EXPLOSIVES WORKERS,1990
4,1010,87989,3,250,9999999,99999.00,2.75,"OTHER EXTRACTIVE WORKERS, EXCEPT HELPERS",1990
4,1010,89100,3,60,9999999,99999.00,0.66,PRECISION METAL WORKERS,1990
4,1010,89108,3,60,6,0.00,0.66,MACHINISTS,1990
4,1010,92100,3,10,9999999,99999.00,0.11,OTHER METAL/PLASTIC MACHINE SETTERS & OPERATORS,1990
4,1010,92198,3,10,9999999,99999.00,0.11,"ALL OTHER MACHINE OPERATORS, METAL/PLASTIC",1990
4,1010,92900,3,690,9999999,99999.00,7.59,"OTHER MACHINE SETTERS, OPERATORS & TENDERS",1990
4,1010,92923,3,230,9,0.00,2.53,"FURNACE, KILN, OVEN, DRIER, OR KETTLE OPERATORS",1990
4,1010,92962,3,120,5,0.00,1.32,"SEPARATING, FILTERING & STILL MACHINE OPERATORS",1990
4,1010,92965,3,320,12,0.00,3.52,CRUSHING/GRINDING/MIXING/BLENDING MACHINE OPERATORS,1990
4,1010,92998,3,20,9999999,99999.00,0.22,"OTHER MACHINE OPERATORS, EXCEPT METAL/PLASTIC",1990
4,1010,93900,3,390,9999999,99999.00,4.29,"OTHER HAND WORKERS, NEC",1990
4,1010,93914,3,390,11,0.00,4.29,WELDERS & CUTTERS,1990
4,1010,97100,3,630,9999999,99999.00,6.93,MOTOR VEHICLE OPERATORS,1990
4,1010,97102,3,460,11,0.00,5.06,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1990
4,1010,97105,3,130,6,0.00,1.43,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1990
4,1010,97199,3,40,9999999,99999.00,0.44,OTHER MOTOR VEHICLE OPERATORS,1990
4,1010,97399,3,100,9999999,99999.00,1.10,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1990
4,1010,97900,3,780,9999999,99999.00,8.58,MATERIAL MOVING EQUIPMENT OPERATORS,1990
4,1010,97938,3,280,12,0.00,3.08,"GRADER, DOZER & SCRAPER OPERATORS",1990
4,1010,97944,3,20,3,0.00,0.22,CRANE & TOWER OPERATORS,1990
4,1010,97956,3,80,3,0.00,0.88,OPERATING ENGINEERS,1990
4,1010,97989,3,400,9999999,99999.00,4.40,OTHER MATERIAL MOVING EQUIPMENT OPERATORS,1990
4,1010,98000,3,1380,9999999,99999.00,15.20,"HELPERS, LABORERS & MATERIAL MOVERS, HAND",1990
4,1010,98102,3,70,5,0.00,0.77,"HELPERS, MECHANIC & REPAIRER",1990
4,1010,98300,3,10,1,0.00,0.11,CONSTRUCTION TRADES & EXTRACTIVE WORKER HELPERS,1990
4,1010,98700,3,50,2,0.00,0.55,"FREIGHT, STOCK & MATERIAL MOVERS, HAND",1990
4,1010,98999,3,1250,9999999,99999.00,13.77,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1990
4,1010,13099,5,0,9999999,99999.00,0.00,OTHER ADMINISTRATIVE MANAGERS,1990
4,1010,20000,5,30,9999999,99999.00,0.33,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1990
4,1010,22100,5,10,9999999,99999.00,0.11,ENGINEERS,1990
4,1010,22199,5,10,9999999,99999.00,0.11,ALL OTHER ENGINEERS,1990
4,1010,22399,5,0,9999999,99999.00,0.00,"OTHER ARCHITECTS, SURVEYING & MAPPING SCIENTISTS",1990
4,1010,22500,5,20,9999999,99999.00,0.22,ENGINEERING & RELATED TECHINCIANS & TECHNOLOGISTS,1990
4,1010,22599,5,20,9999999,99999.00,0.22,OTHER ENGINEERING & RELATED TECHNICIANS & TECHNOLOGISTS,1990
4,1010,24199,5,0,9999999,99999.00,0.00,ALL OTHER PHYSICAL SCIENTISTS,1990
4,1010,24599,5,0,9999999,99999.00,0.00,OTHER PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1990
4,1010,25199,5,0,9999999,99999.00,0.00,OTHER COMPUTER SCIENTISTS & RELATED,1990
4,1020,00000,,15000,9999999,99999.00,100.00,INDUSTRY TOTAL,1990
4,1020,10000,3,380,9999999,99999.00,2.48,MANAGERIAL & ADMINISTRATIVE,1990
4,1020,13002,3,50,19,2.53,0.33,FINANCIAL MANAGERS,1990
4,1020,13005,3,40,16,0.00,0.26,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1990
4,1020,13008,3,10,8,0.00,0.06,PURCHASING MANAGERS,1990
4,1020,13011,3,10,6,0.00,0.06,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1990
4,1020,13014,3,20,11,4.27,0.13,ADMINISTRATIVE MANAGERS,1990
4,1020,13017,3,60,15,2.15,0.39,"ENGINEERING, MATHEMATICAL & NATURAL SCIENCES MANAGERS",1990
4,1020,15021,3,80,22,0.93,0.53,MINING/QUARRYING/OIL-GAS WELL DRILLING MANAGERS,1990
4,1020,19005,3,40,22,4.18,0.26,GENERAL MANAGERS & TOP EXECUTIVES,1990
4,1020,19999,3,70,9999999,99999.00,0.46,ALL OTHER MANAGERS & ADMINISTRATORS,1990
4,1020,20000,3,1360,9999999,99999.00,8.94,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1990
4,1020,21100,3,150,9999999,99999.00,0.98,"ACCOUNTANTS, AUDITORS & OTHER FINANCIAL SPECIALISTS",1990
4,1020,21114,3,130,21,1.96,0.86,ACCOUNTANTS & AUDITORS,1990
4,1020,21117,3,10,6,0.00,0.06,BUDGET ANALYSTS,1990
4,1020,21199,3,10,9999999,99999.00,0.06,OTHER FINANCIAL SPECIALISTS,1990
4,1020,21308,3,50,16,0.00,0.33,PURCHASING AGENTS,1990
4,1020,21511,3,50,13,0.00,0.33,"PERSONNEL, TRAINING & LABOR RELATIONS SPECIALISTS",1990
4,1020,21911,3,20,7,0.00,0.13,"COMPLIANCE OFFICERS, EXCEPT CONSTRUCTION",1990
4,1020,21999,3,40,9999999,99999.00,0.26,ALL OTHER MANAGEMENT SUPPORT,1990
4,1020,22100,3,370,9999999,99999.00,2.44,ENGINEERS,1990
4,1020,22105,3,90,19,2.82,0.59,"METALLURGISTS/METALLURGICAL, CERAMIC & MATERIALS ENGINEERS",1990
4,1020,22108,3,130,18,0.00,0.86,"MINING ENGINEERS, INCLUDING MINE SAFETY",1990
4,1020,22199,3,150,9999999,99999.00,0.99,ALL OTHER ENGINEERS,1990
4,1020,22311,3,20,8,0.00,0.13,SURVEYING & MAPPING SCIENTISTS,1990
4,1020,22500,3,200,9999999,99999.00,1.32,ENGINEERING & RELATED TECHINCIANS & TECHNOLOGISTS,1990
4,1020,22514,3,30,15,3.00,0.19,DRAFTERS,1990
4,1020,22599,3,170,9999999,99999.00,1.13,OTHER ENGINEERING & RELATED TECHNICIANS & TECHNOLOGISTS,1990
4,1020,24100,3,200,9999999,99999.00,1.32,PHYSICAL SCIENTISTS,1990
4,1020,24105,3,80,14,0.80,0.53,"CHEMISTS, EXCEPT BIOCHEMISTS",1990
4,1020,24111,3,110,20,8.33,0.73,"GEOLOGISTS, GEOPHYSICISTS & OCEANOGRAPHERS",1990
4,1020,24199,3,10,9999999,99999.00,0.06,ALL OTHER PHYSICAL SCIENTISTS,1990
4,1020,24500,3,150,9999999,99999.00,0.99,PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1990
4,1020,24505,3,110,13,1.73,0.73,"CHEMICAL TECHNICIANS & TECHNOLOGISTS, EXCEPT HEALTH",1990
4,1020,24599,3,40,9999999,99999.00,0.26,OTHER PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1990
4,1020,25100,3,40,9999999,99999.00,0.26,COMPUTER SCIENTISTS & RELATED,1990
4,1020,25102,3,20,8,5.38,0.13,SYSTEMS ANALYSTS,1990
4,1020,25105,3,20,8,5.61,0.13,COMPUTER PROGRAMMERS,1990
4,1020,25108,3,0,3,25.80,0.00,COMPUTER PROGRAMMER AIDES,1990
4,1020,28199,3,0,9999999,99999.00,0.00,OTHER LAWYERS & RELATED,1990
4,1020,32000,3,40,5,0.00,0.26,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1990
4,1020,39999,3,30,9999999,99999.00,0.19,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1990
4,1020,40000,3,10,9999999,99999.00,0.06,SALES & RELATED OCCUPATIONS,1990
4,1020,41002,3,10,3,0.00,0.06,"FIRST LINE SUPERVISORS, SALES & RELATED",1990
4,1020,49999,3,0,9999999,99999.00,0.00,ALL OTHER SALES & RELATED,1990
4,1020,50000,3,740,9999999,99999.00,4.83,CLERICAL & ADMINISTRATIVE SUPPORT,1990
4,1020,51002,3,60,14,0.00,0.39,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1990
4,1020,55108,3,120,28,1.64,0.79,"SECRETARIES, EXCEPT LEGAL & MEDICAL",1990
4,1020,55305,3,10,7,0.00,0.06,RECEPTIONISTS & INFORMATION CLERKS,1990
4,1020,55308,3,10,6,0.00,0.06,TYPISTS,1990
4,1020,55314,3,20,12,0.00,0.13,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1990
4,1020,55338,3,70,20,1.96,0.46,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1990
4,1020,55341,3,20,9,0.00,0.13,PAYROLL & TIMEKEEPING CLERKS,1990
4,1020,55347,3,90,15,0.00,0.59,GENERAL OFFICE CLERKS,1990
4,1020,56000,3,40,9999999,99999.00,0.26,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1990
4,1020,56011,3,20,10,8.60,0.13,"COMPUTER OPERATORS, EXCEPT PERIPHERIAL EQUIPMENT",1990
4,1020,56017,3,20,6,0.00,0.13,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1990
4,1020,56099,3,0,9999999,99999.00,0.00,OTHER OFFICE MACHINE OPERATORS,1990
4,1020,57102,3,10,5,9.14,0.06,SWITCHBOARD OPERATORS,1990
4,1020,58000,3,220,9999999,99999.00,1.44,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1990
4,1020,58008,3,60,9,0.00,0.39,"PRODUCTION, PLANNING & EXPEDITING CLERKS",1990
4,1020,58017,3,30,5,0.00,0.19,"WEIGHERS, MEASURERS, CHECKERS & SAMPLERS, RECORDKEEPING",1990
4,1020,58023,3,110,13,0.00,0.73,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1990
4,1020,58099,3,20,9999999,99999.00,0.13,"OTHER MATERIAL RECORDING, SCHEDULING & DISTRIBUTING",1990
4,1020,59999,3,70,9999999,99999.00,0.46,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1990
4,1020,60000,3,150,9999999,99999.00,0.98,SERVICE OCCUPATIONS,1990
4,1020,61000,3,10,5,0.00,0.06,"FIRST LINE SUPERVISORS & MANAGER/SUPERVISORS, SERVICE",1990
4,1020,63047,3,80,11,0.00,0.53,GUARDS & WATCH GUARDS,1990
4,1020,65000,3,0,1,0.00,0.00,"FOOD, BEVERAGE PREPARATION & SERVICE WORKERS",1990
4,1020,67099,3,60,9999999,99999.00,0.39,OTHER CLEANING & BUILDING SERVICE WORKERS,1990
4,1020,80000,3,12290,9999999,99999.00,81.56,PRODUCT/CONSTRUCT/OPERATE MAINTENANCE/MATERIAL HANDLING,1990
4,1020,81000,3,1390,9999999,99999.00,9.23,FIRST LINE SUPERVISORS-PRODUCT/CONSTRUCT/MAINTENANCE RELATED,1990
4,1020,81002,3,430,16,0.00,2.86,"FIRST LINE SUPERVISORS, MECHANICS/INSTALLERS/REPAIRERS",1990
4,1020,81005,3,530,19,0.12,3.52,"FIRST LINE SUPERVISORS, TRADES & EXTRACTIVE",1990
4,1020,81011,3,110,10,0.00,0.73,"FIRST LINE SUPERVISORS, TRANSPORT/MOVING MACHINES",1990
4,1020,81017,3,120,11,0.00,0.79,"FIRST LINE SUPERVISORS, HELPERS/LABORERS/MOVERS-HAND",1990
4,1020,81099,3,200,9999999,99999.00,1.33,"OTHER FIRST LINE SUPERVISORS, PRODUCT/CONSTRUCT/MAINTAIN",1990
4,1020,83005,3,100,7,0.00,0.66,"PRODUCTION INSPECTORS, TEST/GRADE/SORT/SAMPLE/WEIGH",1990
4,1020,83099,3,10,9999999,99999.00,0.06,"OTHER INSPECTORS, TESTERS & RELATED WORKERS",1990
4,1020,85000,3,2670,9999999,99999.00,17.73,"MECHANICS, INSTALLERS & REPAIRERS",1990
4,1020,85119,3,640,9999999,99999.00,4.26,OTHER MACHINERY MAINTENANCE MECHANICS,1990
4,1020,85128,3,110,11,0.58,0.73,MACHINERY MAINTENANCE WORKERS,1990
4,1020,85132,3,600,13,0.43,3.99,"MAINTENANCE REPAIRERS, GENERAL UTILITY",1990
4,1020,85311,3,410,10,0.00,2.72,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1990
4,1020,85314,3,300,13,0.21,1.99,"MOBILE HEAVY EQUIPMENT MECHANICS, EXCEPT ENGINES",1990
4,1020,85399,3,90,9999999,99999.00,0.59,OTHER MOBILE EQUIPMENT MECHANICS/INSTALL/REPAIR,1990
4,1020,85935,3,50,5,0.00,0.33,RIGGERS,1990
4,1020,85999,3,470,9999999,99999.00,3.12,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1990
4,1020,87000,3,1990,9999999,99999.00,13.20,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1990
4,1020,87102,3,90,9,0.00,0.59,CARPENTERS,1990
4,1020,87199,3,0,9999999,99999.00,0.00,OTHER CARPENTRY & RELATED,1990
4,1020,87202,3,610,17,0.42,4.06,ELECTRICIANS,1990
4,1020,87399,3,20,9999999,99999.00,0.13,OTHER MASONRY & RELATED,1990
4,1020,87499,3,30,9999999,99999.00,0.19,OTHER PAINTING & REL WKRS,1990
4,1020,87599,3,210,9999999,99999.00,1.39,OTHER PLUMBING & RELATED,1990
4,1020,87799,3,40,9999999,99999.00,0.26,"OTHER ROAD, RAIL & RELATED CONSTRUCTION & MAINTENANCE",1990
4,1020,87899,3,190,9999999,99999.00,1.26,ALL OTHER CONSTRUCTION TRADES,1990
4,1020,87902,3,80,10,0.00,0.53,"EARTH DRILLERS, EXCEPT OIL & GAS",1990
4,1020,87989,3,720,9999999,99999.00,4.79,"OTHER EXTRACTIVE WORKERS, EXCEPT HELPERS",1990
4,1020,89100,3,200,9999999,99999.00,1.33,PRECISION METAL WORKERS,1990
4,1020,89108,3,200,11,0.00,1.33,MACHINISTS,1990
4,1020,89900,3,60,9999999,99999.00,0.39,"PRECISION WORKERS, NEC",1990
4,1020,89999,3,60,9999999,99999.00,0.39,"OTHER PRECISION WORKERS, NEC",1990
4,1020,92100,3,20,9999999,99999.00,0.13,OTHER METAL/PLASTIC MACHINE SETTERS & OPERATORS,1990
4,1020,92198,3,20,9999999,99999.00,0.13,"ALL OTHER MACHINE OPERATORS, METAL/PLASTIC",1990
4,1020,92900,3,1100,9999999,99999.00,7.31,"OTHER MACHINE SETTERS, OPERATORS & TENDERS",1990
4,1020,92962,3,200,7,0.00,1.33,"SEPARATING, FILTERING & STILL MACHINE OPERATORS",1990
4,1020,92965,3,480,13,0.54,3.19,CRUSHING/GRINDING/MIXING/BLENDING MACHINE OPERATORS,1990
4,1020,92997,3,0,9999999,99999.00,0.00,"OTHER MACHINE SETTERS, EXCEPT METAL/PALSTIC",1990
4,1020,92998,3,420,9999999,99999.00,2.79,"OTHER MACHINE OPERATORS, EXCEPT METAL/PLASTIC",1990
4,1020,93900,3,350,9999999,99999.00,2.32,"OTHER HAND WORKERS, NEC",1990
4,1020,93914,3,300,10,0.00,1.99,WELDERS & CUTTERS,1990
4,1020,93999,3,50,9999999,99999.00,0.33,"OTHER HAND WORKERS, NEC",1990
4,1020,95000,3,330,9999999,99999.00,2.18,PLANT & SYSTEM WORKERS,1990
4,1020,95032,3,90,7,0.00,0.59,STATIONARY ENGINEERS,1990
4,1020,95099,3,240,9999999,99999.00,1.59,OTHER PLANT & SYSTEM OPERATORS,1990
4,1020,97100,3,1290,9999999,99999.00,8.57,MOTOR VEHICLE OPERATORS,1990
4,1020,97102,3,1260,13,0.00,8.38,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1990
4,1020,97105,3,30,5,0.00,0.19,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1990
4,1020,97199,3,0,9999999,99999.00,0.00,OTHER MOTOR VEHICLE OPERATORS,1990
4,1020,97308,3,30,5,0.00,0.19,"RAIL YARD ENGINEERS, DINKEY OPERATORS & HOSTLERS",1990
4,1020,97317,3,30,5,0.00,0.19,"RAILROAD BRAKE, SIGNAL & SWITCH OPERATORS",1990
4,1020,97399,3,20,9999999,99999.00,0.13,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1990
4,1020,97900,3,1540,9999999,99999.00,10.23,MATERIAL MOVING EQUIPMENT OPERATORS,1990
4,1020,97938,3,300,13,0.00,1.99,"GRADER, DOZER & SCRAPER OPERATORS",1990
4,1020,97944,3,170,9,0.00,1.13,CRANE & TOWER OPERATORS,1990
4,1020,97951,3,40,5,0.00,0.26,CONVEYOR OPERATORS & TENDERS,1990
4,1020,97953,3,20,6,0.00,0.13,PUMP OPERATORS,1990
4,1020,97989,3,1010,9999999,99999.00,6.72,OTHER MATERIAL MOVING EQUIPMENT OPERATORS,1990
4,1020,97999,3,30,9999999,99999.00,0.19,"OTHER TRANSPORTATION, MATERIAL MOVING EQUIPMENT",1990
4,1020,98000,3,1200,9999999,99999.00,7.97,"HELPERS, LABORERS & MATERIAL MOVERS, HAND",1990
4,1020,98300,3,220,7,0.00,1.46,CONSTRUCTION TRADES & EXTRACTIVE WORKER HELPERS,1990
4,1020,98700,3,150,9,0.00,0.99,"FREIGHT, STOCK & MATERIAL MOVERS, HAND",1990
4,1020,98999,3,830,9999999,99999.00,5.52,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1990
4,1020,13099,5,0,9999999,99999.00,0.00,OTHER ADMINISTRATIVE MANAGERS,1990
4,1020,20000,5,10,9999999,99999.00,0.06,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1990
4,1020,22199,5,0,9999999,99999.00,0.00,ALL OTHER ENGINEERS,1990
4,1020,24500,5,10,9999999,99999.00,0.06,PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1990
4,1020,24599,5,10,9999999,99999.00,0.06,OTHER PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGIST,1990
