EST_LEV,SIC,OCC_CODE,COW,EMP,REP_UNT,REL_ER,DIST,OCC_TIT,YEAR
4,4010,00000,,272550,9999999,99999.00,100.00,INDUSTRY TOTAL,1991
4,4010,10000,3,15850,9999999,99999.00,5.77,MANAGERIAL & ADMINISTRATIVE,1991
4,4010,13002,3,500,93,0.00,0.18,FINANCIAL MANAGERS,1991
4,4010,13005,3,370,49,0.00,0.13,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1991
4,4010,13008,3,140,42,0.00,0.05,PURCHASING MANAGERS,1991
4,4010,13011,3,400,89,0.00,0.14,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1991
4,4010,13014,3,240,53,0.00,0.08,ADMINISTRATIVE MANAGERS,1991
4,4010,13017,3,320,36,0.00,0.11,"ENGINEERING, MATHEMATICAL & NATURAL SCIENCES MANAGERS",1991
4,4010,15017,3,300,48,0.00,0.10,CONSTRUCTION MANAGERS,1991
4,4010,15023,3,4690,289,0.03,1.72,COMMUNICATIONS/TRANSPORTATION & UTILITIES MANAGERS,1991
4,4010,19005,3,6680,317,0.05,2.45,GENERAL MANAGERS & TOP EXECUTIVES,1991
4,4010,19999,3,2210,9999999,99999.00,0.81,ALL OTHER MANAGERS & ADMINISTRATORS,1991
4,4010,20000,3,8810,9999999,99999.00,3.13,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1991
4,4010,21100,3,940,9999999,99999.00,0.34,"ACCOUNTANTS, AUDITORS & OTHER FINANCIAL SPECIALISTS",1991
4,4010,21114,3,820,107,0.35,0.30,ACCOUNTANTS & AUDITORS,1991
4,4010,21117,3,40,13,0.00,0.01,BUDGET ANALYSTS,1991
4,4010,21199,3,80,9999999,99999.00,0.03,OTHER FINANCIAL SPECIALISTS,1991
4,4010,21308,3,160,44,0.00,0.06,PURCHASING AGENTS,1991
4,4010,21511,3,270,42,0.00,0.09,"PERSONNEL, TRAINING & LABOR RELATIONS SPECIALISTS",1991
4,4010,21908,3,160,22,0.00,0.05,CONSTRUCTION & BUILDING INSPECTORS,1991
4,4010,21911,3,50,18,0.00,0.01,"COMPLIANCE OFFICERS, EXCEPT CONSTRUCTION",1991
4,4010,21999,3,1370,9999999,99999.00,0.50,ALL OTHER MANAGEMENT SUPPORT,1991
4,4010,22100,3,800,9999999,99999.00,0.29,ENGINEERS,1991
4,4010,22199,3,800,9999999,99999.00,0.29,ALL OTHER ENGINEERS,1991
4,4010,22500,3,1510,9999999,99999.00,0.54,ENGINEERING & RELATED TECHINCIANS & TECHNOLOGISTS,1991
4,4010,22502,3,70,15,0.00,0.02,CIVIL ENGINEERING TECHNICIANS & TECHNOLOGISTS,1991
4,4010,22599,3,1440,9999999,99999.00,0.52,OTHER ENGINEERING & RELATED TECHNICIANS & TECHNOLOGISTS,1991
4,4010,24100,3,40,14,0.00,0.01,PHYSICAL SCIENTISTS,1991
4,4010,24300,3,20,1,0.00,0.00,LIFE SCIENTISTS,1991
4,4010,25100,3,710,9999999,99999.00,0.24,COMPUTER SCIENTISTS & RELATED,1991
4,4010,25102,3,430,36,0.00,0.15,SYSTEMS ANALYSTS,1991
4,4010,25105,3,270,30,0.00,0.09,COMPUTER PROGRAMMERS,1991
4,4010,25108,3,10,7,0.00,0.00,COMPUTER PROGRAMMER AIDES,1991
4,4010,25300,3,10,9999999,99999.00,0.00,MATHEMATICAL SCIENTISTS & RELATED,1991
4,4010,25399,3,10,9999999,99999.00,0.00,OTHER SYSTEMS RESEARCHERS,1991
4,4010,32000,3,50,23,0.00,0.01,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1991
4,4010,39999,3,2720,9999999,99999.00,0.99,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1991
4,4010,40000,3,1130,9999999,99999.00,0.39,SALES & RELATED OCCUPATIONS,1991
4,4010,41002,3,240,53,0.00,0.08,"FIRST LINE SUPERVISORS, SALES & RELATED",1991
4,4010,43000,3,640,9999999,99999.00,0.23,"SALES REPRESENTATIVES & SALESPERSONS, SERVICES",1991
4,4010,43017,3,600,88,0.22,0.22,"SALES AGENTS, BUSINESS SERVICES",1991
4,4010,43099,3,40,9999999,99999.00,0.01,"OTHER SALES REPRESENTATIVES & SALESPERSONS, SERVICE",1991
4,4010,49023,3,170,25,0.00,0.06,CASHIERS,1991
4,4010,49999,3,80,9999999,99999.00,0.02,ALL OTHER SALES & RELATED,1991
4,4010,50000,3,35970,9999999,99999.00,13.08,CLERICAL & ADMINISTRATIVE SUPPORT,1991
4,4010,51002,3,4870,180,0.00,1.78,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1991
4,4010,53123,3,740,88,0.00,0.27,ADJUSTMENT CLERKS,1991
4,4010,53805,3,4040,125,0.00,1.48,RESERVATION & TRANSPORTATION TICKET AGENTS,1991
4,4010,55108,3,2270,178,0.08,0.83,"SECRETARIES, EXCEPT LEGAL & MEDICAL",1991
4,4010,55302,3,290,46,0.00,0.10,STENOGRAPHERS,1991
4,4010,55305,3,90,27,0.00,0.03,RECEPTIONISTS & INFORMATION CLERKS,1991
4,4010,55307,3,200,33,0.00,0.07,"TYPISTS, INCLUDING WORD PROCESSING",1991
4,4010,55314,3,800,45,0.00,0.29,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1991
4,4010,55321,3,460,15,0.00,0.16,FILE CLERKS,1991
4,4010,55328,3,400,40,0.00,0.14,STATISTICAL CLERKS,1991
4,4010,55338,3,1420,128,0.09,0.52,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1991
4,4010,55341,3,280,71,0.00,0.10,PAYROLL & TIMEKEEPING CLERKS,1991
4,4010,55344,3,930,118,0.14,0.34,"BILLING, COST & RATE CLERKS",1991
4,4010,55347,3,10820,246,0.03,3.96,GENERAL OFFICE CLERKS,1991
4,4010,56000,3,1440,9999999,99999.00,0.51,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1991
4,4010,56002,3,710,45,0.00,0.26,"OPERATORS, BILLING/POSTING/CALCULATING MACHINES",1991
4,4010,56011,3,380,41,0.00,0.14,"COMPUTER OPERATORS, EXCEPT PERIPHERIAL EQUIPMENT",1991
4,4010,56014,3,10,5,0.00,0.00,PERIPHERAL EDP EQUIPMENT OPERATORS,1991
4,4010,56017,3,220,39,0.00,0.07,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1991
4,4010,56099,3,120,9999999,99999.00,0.04,OTHER OFFICE MACHINE OPERATORS,1991
4,4010,57102,3,100,17,0.00,0.03,SWITCHBOARD OPERATORS,1991
4,4010,57111,3,40,10,0.00,0.01,TELEGRAPH/TELETYPE OPERATORS,1991
4,4010,57199,3,30,9999999,99999.00,0.01,OTHER COMMUNICATIONS OPERATORS,1991
4,4010,57311,3,310,47,0.00,0.11,MESSENGERS,1991
4,4010,58000,3,6000,9999999,99999.00,2.18,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1991
4,4010,58005,3,2990,144,0.04,1.09,"DISPATCHERS, EXCEPT POLICE, FIRE & AMBULANCE",1991
4,4010,58008,3,280,35,0.00,0.10,"PRODUCTION, PLANNING & EXPEDITING CLERKS",1991
4,4010,58023,3,980,109,0.00,0.35,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1991
4,4010,58028,3,1690,89,0.00,0.62,"TRAFFIC, SHIPPING, & RECEIVING CLERKS",1991
4,4010,58099,3,60,9999999,99999.00,0.02,"OTHER MATERIAL RECORDING, SCHEDULING & DISTRIBUTING",1991
4,4010,59999,3,440,9999999,99999.00,0.16,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1991
4,4010,60000,3,8880,9999999,99999.00,3.18,SERVICE OCCUPATIONS,1991
4,4010,61000,3,470,73,0.00,0.17,"FIRST LINE SUPERVISORS & MANAGER/SUPERVISORS, SERVICE",1991
4,4010,63038,3,2200,129,0.00,0.80,RAILROAD & TRANSIT POLICE & SPECIAL AGENTS,1991
4,4010,63044,3,20,8,0.00,0.00,CROSSING GUARDS,1991
4,4010,63047,3,150,14,0.00,0.05,GUARDS & WATCH GUARDS,1991
4,4010,65000,3,1190,9999999,99999.00,0.42,"FOOD, BEVERAGE PREPARATION & SERVICE WORKERS",1991
4,4010,65008,3,190,14,0.00,0.06,WAITERS & WAITRESSES,1991
4,4010,65099,3,1000,9999999,99999.00,0.36,OTHER FOOD SERVICE WORKERS,1991
4,4010,67005,3,1710,67,0.00,0.62,JANITORS & CLEANERS,1991
4,4010,67099,3,240,9999999,99999.00,0.08,OTHER CLEANING & BUILDING SERVICE WORKERS,1991
4,4010,68023,3,330,21,0.00,0.11,BAGGAGE PORTERS & BELLHOPS,1991
4,4010,68028,3,2450,36,0.00,0.89,"TRANSPORTATION ATTENDANTS, EXCEPT FLIGHT & PORTERS",1991
4,4010,69999,3,120,9999999,99999.00,0.04,ALL OTHER SERVICE WORKERS,1991
4,4010,80000,3,201910,9999999,99999.00,73.82,PRODUCT/CONSTRUCT/OPERATE MAINTENANCE/MATERIAL HANDLING,1991
4,4010,81000,3,16630,9999999,99999.00,6.07,FIRST LINE SUPERVISORS-PRODUCT/CONSTRUCT/MAINTENANCE RELATED,1991
4,4010,81002,3,2120,141,0.00,0.77,"FIRST LINE SUPERVISORS, MECHANICS/INSTALLERS/REPAIRERS",1991
4,4010,81005,3,8580,174,0.02,3.14,"FIRST LINE SUPERVISORS, TRADES & EXTRACTIVE",1991
4,4010,81011,3,5370,161,0.07,1.96,"FIRST LINE SUPERVISORS, TRANSPORT/MOVING MACHINES",1991
4,4010,81017,3,220,49,0.00,0.08,"FIRST LINE SUPERVISORS, HELPERS/LABORERS/MOVERS-HAND",1991
4,4010,81099,3,340,9999999,99999.00,0.12,"OTHER FIRST LINE SUPERVISORS, PRODUCT/CONSTRUCT/MAINTAIN",1991
4,4010,83008,3,2340,136,0.00,0.85,TRANSPORTATION INSPECTORS,1991
4,4010,83099,3,260,9999999,99999.00,0.09,"OTHER INSPECTORS, TESTERS & RELATED WORKERS",1991
4,4010,85000,3,32520,9999999,99999.00,11.89,"MECHANICS, INSTALLERS & REPAIRERS",1991
4,4010,85132,3,1310,119,0.45,0.48,"MAINTENANCE REPAIRERS, GENERAL UTILITY",1991
4,4010,85302,3,70,13,0.00,0.02,AUTOMOTIVE MECHANICS,1991
4,4010,85311,3,5240,151,0.05,1.92,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1991
4,4010,85317,3,16630,260,0.00,6.10,RAIL CAR REPAIRERS,1991
4,4010,85399,3,720,9999999,99999.00,0.26,OTHER MOBILE EQUIPMENT MECHANICS/INSTALL/REPAIR,1991
4,4010,85511,3,2920,172,0.00,1.07,SIGNAL OR TRACK SWITCH MAINTAINERS,1991
4,4010,85599,3,810,9999999,99999.00,0.29,OTHER COMMUNICATION EQUIPMENT MECHANICS/INSTALL/REPAIR,1991
4,4010,85728,3,3600,121,0.00,1.31,"ELECTRICAL INSTALL/REPAIR, TRANSPORTATION EQUIPMENT",1991
4,4010,85999,3,1220,9999999,99999.00,0.44,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1991
4,4010,87000,3,24980,9999999,99999.00,9.15,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1991
4,4010,87102,3,1950,132,0.00,0.71,CARPENTERS,1991
4,4010,87202,3,3160,103,0.00,1.16,ELECTRICIANS,1991
4,4010,87402,3,660,43,0.00,0.24,"PAINTERS & PAPERHANGERS, CONSTRUCTION & MAINTENANCE",1991
4,4010,87502,3,530,56,0.00,0.19,"PLUMBERS, PIPEFITTERS & STEAMFITTERS",1991
4,4010,87714,3,18680,333,0.10,6.85,RAIL-TRACK LAYING/MAINTENANCE EQUIPMENT OPERATORS,1991
4,4010,87999,3,3020,9999999,99999.00,1.10,"OTHER CONSTRUCTION & EXTRACTIVE, EXCEPT HELPERS",1991
4,4010,89100,3,7540,9999999,99999.00,2.74,PRECISION METAL WORKERS,1991
4,4010,89108,3,4470,87,0.00,1.63,MACHINISTS,1991
4,4010,89132,3,2440,88,0.00,0.89,SHEET METAL WORKERS,1991
4,4010,89135,3,630,57,0.00,0.22,BOILERMAKERS,1991
4,4010,89900,3,400,9999999,99999.00,0.14,"PRECISION WORKERS, NEC",1991
4,4010,89999,3,400,9999999,99999.00,0.14,"OTHER PRECISION WORKERS, NEC",1991
4,4010,91000,3,310,24,0.00,0.11,"MACHINE SETTERS, OPERATORS",1991
4,4010,93900,3,1930,9999999,99999.00,0.69,"OTHER HAND WORKERS, NEC",1991
4,4010,93914,3,1880,72,0.00,0.68,WELDERS & CUTTERS,1991
4,4010,93999,3,50,9999999,99999.00,0.01,"OTHER HAND WORKERS, NEC",1991
4,4010,95000,3,120,24,0.00,0.04,PLANT & SYSTEM WORKERS,1991
4,4010,97100,3,2700,9999999,99999.00,0.98,MOTOR VEHICLE OPERATORS,1991
4,4010,97102,3,630,42,0.00,0.23,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1991
4,4010,97105,3,2070,82,0.87,0.75,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1991
4,4010,97302,3,31090,401,0.04,11.40,RAILROAD CONDUCTORS & YARDMASTERS,1991
4,4010,97305,3,20490,434,0.02,7.51,LOCOMOTIVE ENGINEERS,1991
4,4010,97308,3,7530,167,0.00,2.76,"RAIL YARD ENGINEERS, DINKEY OPERATORS & HOSTLERS",1991
4,4010,97311,3,1190,110,0.29,0.43,LOCOMOTIVE FIRERS,1991
4,4010,97317,3,36680,307,0.07,13.45,"RAILROAD BRAKE, SIGNAL & SWITCH OPERATORS",1991
4,4010,97399,3,420,9999999,99999.00,0.15,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1991
4,4010,97802,3,450,71,0.00,0.16,"BRIDGE, LOCK & LIGHTHOUSE TENDERS",1991
4,4010,97899,3,190,9999999,99999.00,0.06,ALL OTHER TRANSPORTATION & RELATED WORKERS,1991
4,4010,97900,3,2570,9999999,99999.00,0.92,MATERIAL MOVING EQUIPMENT OPERATORS,1991
4,4010,97941,3,90,12,0.00,0.03,HOIST & WINCH OPERATORS,1991
4,4010,97944,3,280,37,0.00,0.10,CRANE & TOWER OPERATORS,1991
4,4010,97947,3,140,18,0.00,0.05,INDUSTRIAL TRUCK & TRACTOR OPERATORS,1991
4,4010,97956,3,810,33,0.00,0.29,OPERATING ENGINEERS,1991
4,4010,97989,3,1250,9999999,99999.00,0.45,OTHER MATERIAL MOVING EQUIPMENT OPERATORS,1991
4,4010,98000,3,8550,9999999,99999.00,3.13,"HELPERS, LABORERS & MATERIAL MOVERS, HAND",1991
4,4010,98102,3,2400,91,0.00,0.88,"HELPERS, MECHANIC & REPAIRER",1991
4,4010,98905,3,900,22,0.00,0.33,VEHICLE WASHERS & EQUIPMENT CLEANERS,1991
4,4010,98999,3,5250,9999999,99999.00,1.92,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1991
4,4110,00000,,143240,9999999,99999.00,100.00,INDUSTRY TOTAL,1991
4,4110,10000,3,7460,9999999,99999.00,5.16,MANAGERIAL & ADMINISTRATIVE,1991
4,4110,13002,3,450,192,1.01,0.31,FINANCIAL MANAGERS,1991
4,4110,13005,3,280,141,2.87,0.19,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1991
4,4110,13008,3,90,60,3.26,0.06,PURCHASING MANAGERS,1991
4,4110,13011,3,250,126,4.55,0.17,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1991
4,4110,13014,3,190,83,0.40,0.13,ADMINISTRATIVE MANAGERS,1991
4,4110,13017,3,20,12,0.00,0.01,"ENGINEERING, MATHEMATICAL & NATURAL SCIENCES MANAGERS",1991
4,4110,15023,3,1870,426,8.18,1.30,COMMUNICATIONS/TRANSPORTATION & UTILITIES MANAGERS,1991
4,4110,19005,3,3940,896,2.25,2.74,GENERAL MANAGERS & TOP EXECUTIVES,1991
4,4110,19999,3,370,9999999,99999.00,0.25,ALL OTHER MANAGERS & ADMINISTRATORS,1991
4,4110,20000,3,45020,9999999,99999.00,31.35,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1991
4,4110,21100,3,430,9999999,99999.00,0.30,"ACCOUNTANTS, AUDITORS & OTHER FINANCIAL SPECIALISTS",1991
4,4110,21114,3,390,142,4.44,0.27,ACCOUNTANTS & AUDITORS,1991
4,4110,21199,3,40,9999999,99999.00,0.03,OTHER FINANCIAL SPECIALISTS,1991
4,4110,21308,3,90,49,2.96,0.06,PURCHASING AGENTS,1991
4,4110,21511,3,240,85,3.59,0.17,"PERSONNEL, TRAINING & LABOR RELATIONS SPECIALISTS",1991
4,4110,21999,3,320,9999999,99999.00,0.22,ALL OTHER MANAGEMENT SUPPORT,1991
4,4110,22100,3,10,9999999,99999.00,0.00,ENGINEERS,1991
4,4110,22121,3,10,6,5.18,0.00,"CIVIL ENGINEERS, INCLUDING TRAFFIC",1991
4,4110,22199,3,0,9999999,99999.00,0.00,ALL OTHER ENGINEERS,1991
4,4110,22500,3,70,8,0.00,0.04,ENGINEERING & RELATED TECHINCIANS & TECHNOLOGISTS,1991
4,4110,25100,3,140,9999999,99999.00,0.08,COMPUTER SCIENTISTS & RELATED,1991
4,4110,25102,3,40,18,0.00,0.02,SYSTEMS ANALYSTS,1991
4,4110,25105,3,80,36,12.05,0.05,COMPUTER PROGRAMMERS,1991
4,4110,25108,3,20,11,9.08,0.01,COMPUTER PROGRAMMER AIDES,1991
4,4110,32000,3,43570,9999999,99999.00,30.39,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1991
4,4110,32508,3,42760,731,2.10,29.83,EMERGENCY MEDICAL TECHNICIANS,1991
4,4110,32999,3,810,9999999,99999.00,0.56,"OTHER HEALTH PROFESSIONALS, PARAPROFESSIONALS/TECHNICIANS",1991
4,4110,34008,3,80,30,1.33,0.05,PUBLIC RELATIONS SPECIALISTS & PUBLICITY WRITERS,1991
4,4110,39999,3,70,9999999,99999.00,0.04,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1991
4,4110,40000,3,910,9999999,99999.00,0.62,SALES & RELATED OCCUPATIONS,1991
4,4110,41002,3,80,40,2.85,0.05,"FIRST LINE SUPERVISORS, SALES & RELATED",1991
4,4110,43000,3,360,9999999,99999.00,0.25,"SALES REPRESENTATIVES & SALESPERSONS, SERVICES",1991
4,4110,43017,3,360,90,11.11,0.25,"SALES AGENTS, BUSINESS SERVICES",1991
4,4110,49023,3,340,51,4.97,0.23,CASHIERS,1991
4,4110,49999,3,130,9999999,99999.00,0.09,ALL OTHER SALES & RELATED,1991
4,4110,50000,3,18620,9999999,99999.00,12.90,CLERICAL & ADMINISTRATIVE SUPPORT,1991
4,4110,51002,3,610,192,1.57,0.42,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1991
4,4110,53805,3,1640,129,8.61,1.14,RESERVATION & TRANSPORTATION TICKET AGENTS,1991
4,4110,55108,3,1580,444,4.61,1.10,"SECRETARIES, EXCEPT LEGAL & MEDICAL",1991
4,4110,55302,3,10,4,0.00,0.00,STENOGRAPHERS,1991
4,4110,55305,3,950,246,4.68,0.66,RECEPTIONISTS & INFORMATION CLERKS,1991
4,4110,55307,3,130,49,5.69,0.09,"TYPISTS, INCLUDING WORD PROCESSING",1991
4,4110,55314,3,90,58,3.20,0.06,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1991
4,4110,55321,3,130,45,4.78,0.09,FILE CLERKS,1991
4,4110,55338,3,1840,460,5.23,1.28,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1991
4,4110,55341,3,240,121,3.38,0.17,PAYROLL & TIMEKEEPING CLERKS,1991
4,4110,55344,3,1680,294,6.32,1.17,"BILLING, COST & RATE CLERKS",1991
4,4110,55347,3,2150,399,4.27,1.50,GENERAL OFFICE CLERKS,1991
4,4110,56000,3,670,9999999,99999.00,0.44,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1991
4,4110,56002,3,230,43,5.63,0.15,"OPERATORS, BILLING/POSTING/CALCULATING MACHINES",1991
4,4110,56011,3,110,28,1.92,0.07,"COMPUTER OPERATORS, EXCEPT PERIPHERIAL EQUIPMENT",1991
4,4110,56017,3,300,53,8.04,0.21,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1991
4,4110,56099,3,30,9999999,99999.00,0.01,OTHER OFFICE MACHINE OPERATORS,1991
4,4110,57102,3,160,46,17.02,0.10,SWITCHBOARD OPERATORS,1991
4,4110,58000,3,6460,9999999,99999.00,4.49,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1991
4,4110,58002,3,3170,341,3.45,2.21,"DISPATCHERS, POLICE, FIRE & AMBULANCE",1991
4,4110,58005,3,2990,369,5.75,2.08,"DISPATCHERS, EXCEPT POLICE, FIRE & AMBULANCE",1991
4,4110,58023,3,230,61,1.98,0.16,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1991
4,4110,58028,3,20,11,0.00,0.01,"TRAFFIC, SHIPPING, & RECEIVING CLERKS",1991
4,4110,58099,3,50,9999999,99999.00,0.03,"OTHER MATERIAL RECORDING, SCHEDULING & DISTRIBUTING",1991
4,4110,59999,3,280,9999999,99999.00,0.19,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1991
4,4110,60000,3,10440,9999999,99999.00,7.22,SERVICE OCCUPATIONS,1991
4,4110,61000,3,460,83,9.32,0.31,"FIRST LINE SUPERVISORS & MANAGER/SUPERVISORS, SERVICE",1991
4,4110,63047,3,70,13,22.92,0.04,GUARDS & WATCH GUARDS,1991
4,4110,63099,3,20,9999999,99999.00,0.01,OTHER PROTECTIVE SERVICE,1991
4,4110,65000,3,150,7,32.73,0.10,"FOOD, BEVERAGE PREPARATION & SERVICE WORKERS",1991
4,4110,66000,3,7260,9999999,99999.00,5.06,HEALTH SERVICE & RELATED,1991
4,4110,66023,3,7260,289,6.59,5.06,AMBULANCE DRIVERS & ATTENDANTS,1991
4,4110,67000,3,420,122,6.44,0.29,CLEANING & BUILDING SERVICE,1991
4,4110,68017,3,940,41,7.78,0.65,GUIDES,1991
4,4110,68023,3,60,7,14.58,0.04,BAGGAGE PORTERS & BELLHOPS,1991
4,4110,68028,3,240,12,7.60,0.16,"TRANSPORTATION ATTENDANTS, EXCEPT FLIGHT & PORTERS",1991
4,4110,69999,3,820,9999999,99999.00,0.56,ALL OTHER SERVICE WORKERS,1991
4,4110,80000,3,60790,9999999,99999.00,42.30,PRODUCT/CONSTRUCT/OPERATE MAINTENANCE/MATERIAL HANDLING,1991
4,4110,81000,3,1550,9999999,99999.00,1.07,FIRST LINE SUPERVISORS-PRODUCT/CONSTRUCT/MAINTENANCE RELATED,1991
4,4110,81002,3,390,106,1.91,0.27,"FIRST LINE SUPERVISORS, MECHANICS/INSTALLERS/REPAIRERS",1991
4,4110,81011,3,1120,218,6.66,0.78,"FIRST LINE SUPERVISORS, TRANSPORT/MOVING MACHINES",1991
4,4110,81099,3,40,9999999,99999.00,0.02,"OTHER FIRST LINE SUPERVISORS, PRODUCT/CONSTRUCT/MAINTAIN",1991
4,4110,83008,3,90,15,2.54,0.06,TRANSPORTATION INSPECTORS,1991
4,4110,83099,3,0,9999999,99999.00,0.00,"OTHER INSPECTORS, TESTERS & RELATED WORKERS",1991
4,4110,85000,3,5150,9999999,99999.00,3.56,"MECHANICS, INSTALLERS & REPAIRERS",1991
4,4110,85132,3,370,93,10.92,0.25,"MAINTENANCE REPAIRERS, GENERAL UTILITY",1991
4,4110,85302,3,1100,256,3.74,0.76,AUTOMOTIVE MECHANICS,1991
4,4110,85305,3,270,59,2.02,0.18,AUTOMOTIVE BODY & RELATED REPAIRERS,1991
4,4110,85311,3,3280,244,2.04,2.29,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1991
4,4110,85514,3,20,11,12.36,0.01,RADIO MECHANICS,1991
4,4110,85728,3,30,7,0.00,0.02,"ELECTRICAL INSTALL/REPAIR, TRANSPORTATION EQUIPMENT",1991
4,4110,85999,3,80,9999999,99999.00,0.05,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1991
4,4110,87000,3,10,9999999,99999.00,0.00,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1991
4,4110,87102,3,10,6,0.00,0.00,CARPENTERS,1991
4,4110,87499,3,0,9999999,99999.00,0.00,OTHER PAINTING & REL WKRS,1991
4,4110,87599,3,0,9999999,99999.00,0.00,OTHER PLUMBING & RELATED,1991
4,4110,87999,3,80,9999999,99999.00,0.05,"OTHER CONSTRUCTION & EXTRACTIVE, EXCEPT HELPERS",1991
4,4110,89000,3,0,1,0.00,0.00,PRECISION PRODUCTION OCCUPATIONS,1991
4,4110,91000,3,20,3,36.25,0.01,"MACHINE SETTERS, OPERATORS",1991
4,4110,93000,3,10,3,17.25,0.00,HAND WORKING OCCUPATIONS,1991
4,4110,95000,3,0,1,0.00,0.00,PLANT & SYSTEM WORKERS,1991
4,4110,97100,3,50090,9999999,99999.00,34.94,MOTOR VEHICLE OPERATORS,1991
4,4110,97102,3,140,8,28.35,0.09,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1991
4,4110,97105,3,3160,67,12.25,2.20,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1991
4,4110,97108,3,26780,342,3.34,18.69,"BUS DRIVERS, EXCEPT SCHOOL",1991
4,4110,97111,3,2580,40,6.18,1.80,"BUS DRIVERS, SCHOOL",1991
4,4110,97114,3,17430,355,6.26,12.16,TAXI DRIVERS & CHAUFFEURS,1991
4,4110,97399,3,80,9999999,99999.00,0.05,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1991
4,4110,97805,3,140,13,3.10,0.10,SERVICE STATION ATTENDANTS,1991
4,4110,97999,3,810,9999999,99999.00,0.56,"OTHER TRANSPORTATION, MATERIAL MOVING EQUIPMENT",1991
4,4110,98000,3,2760,9999999,99999.00,1.90,"HELPERS, LABORERS & MATERIAL MOVERS, HAND",1991
4,4110,98102,3,570,65,2.34,0.39,"HELPERS, MECHANIC & REPAIRER",1991
4,4110,98905,3,1790,253,4.06,1.24,VEHICLE WASHERS & EQUIPMENT CLEANERS,1991
4,4110,98999,3,400,9999999,99999.00,0.27,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1991
4,4120,00000,,31840,9999999,99999.00,100.00,INDUSTRY TOTAL,1991
4,4120,10000,3,2050,9999999,99999.00,6.40,MANAGERIAL & ADMINISTRATIVE,1991
4,4120,13002,3,70,37,6.64,0.21,FINANCIAL MANAGERS,1991
4,4120,13005,3,40,21,11.68,0.13,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1991
4,4120,13008,3,10,6,0.00,0.02,PURCHASING MANAGERS,1991
4,4120,13011,3,20,15,14.55,0.06,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1991
4,4120,13014,3,20,9,9.52,0.07,ADMINISTRATIVE MANAGERS,1991
4,4120,15023,3,800,108,12.05,2.52,COMMUNICATIONS/TRANSPORTATION & UTILITIES MANAGERS,1991
4,4120,19005,3,1030,275,1.77,3.22,GENERAL MANAGERS & TOP EXECUTIVES,1991
4,4120,19999,3,60,9999999,99999.00,0.17,ALL OTHER MANAGERS & ADMINISTRATORS,1991
4,4120,20000,3,270,9999999,99999.00,0.82,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1991
