EST_LEV,SIC,OCC_CODE,COW,EMP,REP_UNT,REL_ER,DIST,OCC_TIT,YEAR
4,4010,85311,3,4960,156,7.81,1.64,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1988
4,4010,85314,3,120,18,19.00,0.03,"MOBILE HEAVY EQUIPMENT MECHANICS, EXCEPT ENGINES",1988
4,4010,85317,3,14460,194,6.02,4.79,RAIL CAR REPAIRERS,1988
4,4010,85511,3,4480,168,6.61,1.48,SIGNAL OR TRACK SWITCH MAINTAINERS,1988
4,4010,85514,3,400,36,13.59,0.13,RADIO MECHANICS,1988
4,4010,85728,3,5460,121,6.64,1.80,"ELECTRICAL INSTALL/REPAIR, TRANSPORTATION EQUIPMENT",1988
4,4010,85999,3,650,9999999,99999.00,0.21,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1988
4,4010,87000,3,27660,9999999,99999.00,9.13,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1988
4,4010,87102,3,2160,121,4.90,0.71,CARPENTERS,1988
4,4010,87202,3,4910,77,10.45,1.62,ELECTRICIANS,1988
4,4010,87402,3,270,43,10.75,0.08,"PAINTERS & PAPERHANGERS, CONSTRUCTION & MAINTENANCE",1988
4,4010,87502,3,500,46,9.32,0.16,"PLUMBERS, PIPEFITTERS & STEAMFITTERS",1988
4,4010,87714,3,19820,325,5.26,6.56,RAIL-TRACK LAYING/MAINTENANCE EQUIPMENT OPERATORS,1988
4,4010,87999,3,2790,9999999,99999.00,0.92,"OTHER CONSTRUCTION & EXTRACTIVE, EXCEPT HELPERS",1988
4,4010,89100,3,10400,9999999,99999.00,3.43,PRECISION METAL WORKERS,1988
4,4010,89108,3,6560,96,8.85,2.17,MACHINISTS,1988
4,4010,89132,3,3030,95,6.36,1.00,SHEET METAL WORKERS,1988
4,4010,89135,3,810,59,8.94,0.26,BOILERMAKERS,1988
4,4010,89900,3,160,9999999,99999.00,0.05,"PRECISION WORKERS, NEC",1988
4,4010,89999,3,160,9999999,99999.00,0.05,"OTHER PRECISION WORKERS, NEC",1988
4,4010,91000,3,1410,42,10.96,0.46,"MACHINE SETTERS, OPERATORS",1988
4,4010,93900,3,2080,9999999,99999.00,0.68,"OTHER HAND WORKERS, NEC",1988
4,4010,93914,3,2040,63,11.16,0.67,WELDERS & CUTTERS,1988
4,4010,93999,3,40,9999999,99999.00,0.01,"OTHER HAND WORKERS, NEC",1988
4,4010,95000,3,220,36,11.98,0.07,PLANT & SYSTEM WORKERS,1988
4,4010,97100,3,2420,9999999,99999.00,0.79,MOTOR VEHICLE OPERATORS,1988
4,4010,97102,3,740,48,14.24,0.24,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1988
4,4010,97105,3,1680,63,11.39,0.55,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1988
4,4010,97302,3,29710,354,0.24,9.84,RAILROAD CONDUCTORS & YARDMASTERS,1988
4,4010,97305,3,17460,377,3.86,5.78,LOCOMOTIVE ENGINEERS,1988
4,4010,97308,3,6680,120,6.88,2.21,"RAIL YARD ENGINEERS, DINKEY OPERATORS & HOSTLERS",1988
4,4010,97311,3,2850,109,7.76,0.94,LOCOMOTIVE FIRERS,1988
4,4010,97317,3,36320,289,0.24,12.03,"RAILROAD BRAKE, SIGNAL & SWITCH OPERATORS",1988
4,4010,97399,3,2830,9999999,99999.00,0.93,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1988
4,4010,97802,3,410,59,8.18,0.13,"BRIDGE, LOCK & LIGHTHOUSE TENDERS",1988
4,4010,97899,3,890,9999999,99999.00,0.29,ALL OTHER TRANSPORTATION & RELATED WORKERS,1988
4,4010,97900,3,3650,9999999,99999.00,1.18,MATERIAL MOVING EQUIPMENT OPERATORS,1988
4,4010,97941,3,890,33,11.98,0.29,HOIST & WINCH OPERATORS,1988
4,4010,97944,3,480,51,11.36,0.15,CRANE & TOWER OPERATORS,1988
4,4010,97947,3,600,35,14.79,0.19,INDUSTRIAL TRUCK & TRACTOR OPERATORS,1988
4,4010,97956,3,970,26,12.75,0.32,OPERATING ENGINEERS,1988
4,4010,97999,3,710,9999999,99999.00,0.23,"OTHER TRANSPORTATION, MATERIAL MOVING EQUIPMENT",1988
4,4010,98102,3,2810,111,8.23,0.93,"HELPERS, MECHANIC & REPAIRER",1988
4,4010,98905,3,3800,47,11.90,1.25,VEHICLE WASHERS & EQUIPMENT CLEANERS,1988
4,4010,98999,3,11640,9999999,99999.00,3.85,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1988
4,4110,00000,,119400,9999999,99999.00,100.00,INDUSTRY TOTAL,1988
4,4110,10000,3,6460,9999999,99999.00,5.35,MANAGERIAL & ADMINISTRATIVE,1988
4,4110,13002,3,270,138,4.37,0.22,FINANCIAL MANAGERS,1988
4,4110,13005,3,200,95,6.01,0.16,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1988
4,4110,13008,3,80,45,8.28,0.06,PURCHASING MANAGERS,1988
4,4110,13011,3,140,85,5.81,0.11,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1988
4,4110,13014,3,140,62,9.84,0.11,ADMINISTRATIVE MANAGERS,1988
4,4110,13099,3,40,9999999,99999.00,0.03,OTHER ADMINISTRATIVE MANAGERS,1988
4,4110,15023,3,1610,377,8.15,1.34,COMMUNICATIONS/TRANSPORTATION & UTILITIES MANAGERS,1988
4,4110,19005,3,3770,877,3.60,3.15,GENERAL MANAGERS & TOP EXECUTIVES,1988
4,4110,19999,3,210,9999999,99999.00,0.17,ALL OTHER MANAGERS & ADMINISTRATORS,1988
4,4110,20000,3,34420,9999999,99999.00,28.77,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1988
4,4110,21100,3,550,9999999,99999.00,0.46,"ACCOUNTANTS, AUDITORS & OTHER FINANCIAL SPECIALISTS",1988
4,4110,21114,3,490,146,15.44,0.41,ACCOUNTANTS & AUDITORS,1988
4,4110,21199,3,60,9999999,99999.00,0.05,OTHER FINANCIAL SPECIALISTS,1988
4,4110,21308,3,80,40,9.01,0.06,PURCHASING AGENTS,1988
4,4110,21511,3,140,67,7.15,0.11,"PERSONNEL, TRAINING & LABOR RELATIONS SPECIALISTS",1988
4,4110,21999,3,170,9999999,99999.00,0.14,ALL OTHER MANAGEMENT SUPPORT,1988
4,4110,22100,3,60,9999999,99999.00,0.05,ENGINEERS,1988
4,4110,22199,3,60,9999999,99999.00,0.05,ALL OTHER ENGINEERS,1988
4,4110,22500,3,20,3,23.08,0.01,ENGINEERING & RELATED TECHINCIANS & TECHNOLOGISTS,1988
4,4110,24100,3,0,1,50.00,0.00,PHYSICAL SCIENTISTS,1988
4,4110,24300,3,0,2,59.16,0.00,LIFE SCIENTISTS,1988
4,4110,24500,3,0,1,39.52,0.00,PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1988
4,4110,25100,3,120,9999999,99999.00,0.09,COMPUTER SCIENTISTS & RELATED,1988
4,4110,25102,3,50,18,14.58,0.04,SYSTEMS ANALYSTS,1988
4,4110,25105,3,50,24,13.14,0.04,COMPUTER PROGRAMMERS,1988
4,4110,25108,3,20,10,16.54,0.01,COMPUTER PROGRAMMER AIDES,1988
4,4110,32000,3,33100,9999999,99999.00,27.71,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1988
4,4110,32508,3,32820,728,2.78,27.48,EMERGENCY MEDICAL TECHNICIANS,1988
4,4110,32999,3,280,9999999,99999.00,0.23,"OTHER HEALTH PROFESSIONALS, PARAPROFESSIONALS/TECHNICIANS",1988
4,4110,34008,3,70,32,9.50,0.05,PUBLIC RELATIONS SPECIALISTS & PUBLICITY WRITERS,1988
4,4110,39999,3,110,9999999,99999.00,0.09,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1988
4,4110,40000,3,870,9999999,99999.00,0.72,SALES & RELATED OCCUPATIONS,1988
4,4110,41002,3,120,40,11.70,0.10,"FIRST LINE SUPERVISORS, SALES & RELATED",1988
4,4110,43000,3,270,9999999,99999.00,0.22,"SALES REPRESENTATIVES & SALESPERSONS, SERVICES",1988
4,4110,43017,3,270,66,17.16,0.22,"SALES AGENTS, BUSINESS SERVICES",1988
4,4110,49023,3,240,42,13.38,0.20,CASHIERS,1988
4,4110,49999,3,240,9999999,99999.00,0.20,ALL OTHER SALES & RELATED,1988
4,4110,50000,3,15090,9999999,99999.00,12.52,CLERICAL & ADMINISTRATIVE SUPPORT,1988
4,4110,51002,3,410,144,6.88,0.34,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1988
4,4110,53805,3,1220,134,7.67,1.02,RESERVATION & TRANSPORTATION TICKET AGENTS,1988
4,4110,55100,3,1740,504,4.70,1.45,SECRETARIES,1988
4,4110,55302,3,10,3,29.49,0.00,STENOGRAPHERS,1988
4,4110,55305,3,610,191,7.55,0.51,RECEPTIONISTS & INFORMATION CLERKS,1988
4,4110,55308,3,130,28,15.08,0.10,TYPISTS,1988
4,4110,55311,3,30,13,15.05,0.02,"TYPISTS, WORD PROCESSORS",1988
4,4110,55314,3,60,35,9.39,0.05,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1988
4,4110,55321,3,110,38,10.04,0.09,FILE CLERKS,1988
4,4110,55338,3,1580,489,4.81,1.32,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1988
4,4110,55341,3,190,95,4.91,0.15,PAYROLL & TIMEKEEPING CLERKS,1988
4,4110,55344,3,1190,266,6.77,0.99,"BILLING, COST & RATE CLERKS",1988
4,4110,55347,3,1740,319,6.75,1.45,GENERAL OFFICE CLERKS,1988
4,4110,56000,3,490,9999999,99999.00,0.38,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1988
4,4110,56002,3,190,36,13.22,0.15,"OPERATORS, BILLING/POSTING/CALCULATING MACHINES",1988
4,4110,56011,3,60,27,11.16,0.05,"COMPUTER OPERATORS, EXCEPT PERIPHERIAL EQUIPMENT",1988
4,4110,56014,3,20,6,20.31,0.01,PERIPHERAL EDP EQUIPMENT OPERATORS,1988
4,4110,56017,3,200,40,10.06,0.16,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1988
4,4110,56099,3,20,9999999,99999.00,0.01,OTHER OFFICE MACHINE OPERATORS,1988
4,4110,57102,3,110,40,20.35,0.09,SWITCHBOARD OPERATORS,1988
4,4110,58000,3,5210,9999999,99999.00,4.35,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1988
4,4110,58002,3,2390,337,5.12,2.00,"DISPATCHERS, POLICE, FIRE & AMBULANCE",1988
4,4110,58005,3,2490,352,5.72,2.08,"DISPATCHERS, EXCEPT POLICE, FIRE & AMBULANCE",1988
4,4110,58023,3,230,64,8.37,0.19,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1988
4,4110,58028,3,50,15,17.63,0.04,"TRAFFIC, SHIPPING, & RECEIVING CLERKS",1988
4,4110,58099,3,50,9999999,99999.00,0.04,"OTHER MATERIAL RECORDING, SCHEDULING & DISTRIBUTING",1988
4,4110,59999,3,260,9999999,99999.00,0.21,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1988
4,4110,60000,3,7740,9999999,99999.00,6.44,SERVICE OCCUPATIONS,1988
4,4110,61000,3,410,62,8.78,0.34,"FIRST LINE SUPERVISORS & MANAGER/SUPERVISORS, SERVICE",1988
4,4110,63099,3,270,9999999,99999.00,0.22,OTHER PROTECTIVE SERVICE,1988
4,4110,65000,3,50,3,41.75,0.04,"FOOD, BEVERAGE PREPARATION & SERVICE WORKERS",1988
4,4110,66000,3,5000,9999999,99999.00,4.18,HEALTH SERVICE & RELATED,1988
4,4110,66023,3,5000,264,6.84,4.18,AMBULANCE DRIVERS & ATTENDANTS,1988
4,4110,67000,3,370,124,7.76,0.30,CLEANING & BUILDING SERVICE,1988
4,4110,68017,3,980,57,16.94,0.82,GUIDES,1988
4,4110,68028,3,100,10,23.43,0.08,"TRANSPORTATION ATTENDANTS, EXCEPT FLIGHT & PORTERS",1988
4,4110,68099,3,140,9999999,99999.00,0.11,OTHER PERSONAL SERVICE,1988
4,4110,69999,3,420,9999999,99999.00,0.35,ALL OTHER SERVICE WORKERS,1988
4,4110,70000,3,30,9999999,99999.00,0.02,"AGRICULTURAL, FORESTRY, FISHING & RELATED",1988
4,4110,80000,3,54790,9999999,99999.00,45.72,PRODUCT/CONSTRUCT/OPERATE MAINTENANCE/MATERIAL HANDLING,1988
4,4110,81000,3,1600,9999999,99999.00,1.33,FIRST LINE SUPERVISORS-PRODUCT/CONSTRUCT/MAINTENANCE RELATED,1988
4,4110,81002,3,390,92,10.04,0.32,"FIRST LINE SUPERVISORS, MECHANICS/INSTALLERS/REPAIRERS",1988
4,4110,81011,3,1150,205,6.26,0.96,"FIRST LINE SUPERVISORS, TRANSPORT/MOVING MACHINES",1988
4,4110,81099,3,60,9999999,99999.00,0.05,"OTHER FIRST LINE SUPERVISORS, PRODUCT/CONSTRUCT/MAINTAIN",1988
4,4110,83008,3,90,9,19.29,0.07,TRANSPORTATION INSPECTORS,1988
4,4110,83099,3,130,9999999,99999.00,0.10,"OTHER INSPECTORS, TESTERS & RELATED WORKERS",1988
4,4110,85132,3,450,92,12.26,0.37,"MAINTENANCE REPAIRERS, GENERAL UTILITY",1988
4,4110,85300,3,4130,9999999,99999.00,3.44,"MOBILE EQUIPMENT MECHANICS, INSTALLERS & REPAIRERS",1988
4,4110,85302,3,920,232,5.86,0.77,AUTOMOTIVE MECHANICS,1988
4,4110,85305,3,210,53,7.49,0.17,AUTOMOTIVE BODY & RELATED REPAIRERS,1988
4,4110,85311,3,2920,225,4.15,2.44,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1988
4,4110,85399,3,80,9999999,99999.00,0.06,OTHER MOBILE EQUIPMENT MECHANICS/INSTALL/REPAIR,1988
4,4110,85514,3,10,9,19.69,0.00,RADIO MECHANICS,1988
4,4110,85799,3,90,9999999,99999.00,0.07,OTHER ELECTRICAL/ELECTRONIC EQUIPMENT MECHANIC/INSTALL,1988
4,4110,85999,3,930,9999999,99999.00,0.77,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1988
4,4110,87000,3,80,9999999,99999.00,0.04,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1988
4,4110,87102,3,20,8,16.42,0.01,CARPENTERS,1988
4,4110,87202,3,20,9,17.48,0.01,ELECTRICIANS,1988
4,4110,87402,3,30,10,18.72,0.02,"PAINTERS & PAPERHANGERS, CONSTRUCTION & MAINTENANCE",1988
4,4110,87599,3,10,9999999,99999.00,0.00,OTHER PLUMBING & RELATED,1988
4,4110,87999,3,10,9999999,99999.00,0.00,"OTHER CONSTRUCTION & EXTRACTIVE, EXCEPT HELPERS",1988
4,4110,93000,3,20,4,20.00,0.01,HAND WORKING OCCUPATIONS,1988
4,4110,95000,3,0,2,44.01,0.00,PLANT & SYSTEM WORKERS,1988
4,4110,97100,3,42790,9999999,99999.00,35.81,MOTOR VEHICLE OPERATORS,1988
4,4110,97102,3,480,11,30.76,0.40,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1988
4,4110,97105,3,570,41,21.77,0.47,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1988
4,4110,97108,3,23060,301,3.72,19.31,"BUS DRIVERS, EXCEPT SCHOOL",1988
4,4110,97111,3,3030,52,11.81,2.53,"BUS DRIVERS, SCHOOL",1988
4,4110,97114,3,15650,345,4.63,13.10,TAXI DRIVERS & CHAUFFEURS,1988
4,4110,97399,3,480,9999999,99999.00,0.40,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1988
4,4110,97805,3,210,16,12.61,0.17,SERVICE STATION ATTENDANTS,1988
4,4110,97989,3,910,9999999,99999.00,0.76,OTHER MATERIAL MOVING EQUIPMENT OPERATORS,1988
4,4110,98102,3,770,52,15.51,0.64,"HELPERS, MECHANIC & REPAIRER",1988
4,4110,98905,3,1680,240,6.79,1.40,VEHICLE WASHERS & EQUIPMENT CLEANERS,1988
4,4110,98999,3,410,9999999,99999.00,0.34,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1988
4,4120,00000,,36250,9999999,99999.00,100.00,INDUSTRY TOTAL,1988
4,4120,10000,3,2160,9999999,99999.00,5.91,MANAGERIAL & ADMINISTRATIVE,1988
4,4120,13002,3,50,33,10.95,0.13,FINANCIAL MANAGERS,1988
4,4120,13005,3,60,31,17.38,0.16,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1988
4,4120,13008,3,10,8,22.99,0.02,PURCHASING MANAGERS,1988
