EST_LEV,SIC,OCC_CODE,COW,EMP,REP_UNT,REL_ER,DIST,OCC_TIT,YEAR
4,0720,24505,3,10,3,0.00,0.01,"CHEMICAL TECHNICIANS & TECHNOLOGISTS, EXCEPT HEALTH",1995
4,0720,24599,3,10,1,0.00,0.01,OTHER PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1995
4,0720,25100,3,70,9999999,99999.00,0.07,COMPUTER SCIENTISTS & RELATED,1995
4,0720,25104,3,10,8,0.00,0.01,COMPUTER SUPPORT SPECIALISTS,1995
4,0720,25105,3,60,4,58.04,0.06,COMPUTER PROGRAMMERS,1995
4,0720,31399,3,10,9999999,99999.00,0.01,OTHER TEACHERS/INSTRUCTORS,1995
4,0720,32000,3,10,9999999,99999.00,0.01,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1995
4,0720,32999,3,10,9999999,99999.00,0.01,"OTHER HEALTH PROFESSIONALS, PARAPROFESSIONALS/TECHNICIANS",1995
4,0720,39999,3,80,7,55.96,0.08,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1995
4,0720,40000,3,540,9999999,99999.00,0.52,SALES & RELATED OCCUPATIONS,1995
4,0720,41002,3,50,18,42.13,0.05,"FIRST LINE SUPERVISORS, SALES & RELATED",1995
4,0720,43000,3,140,9999999,99999.00,0.13,"SALES WORKERS, SERVICES",1995
4,0720,43017,3,140,7,80.20,0.13,"SALES AGENTS, BUSINESS SERVICES",1995
4,0720,49005,3,20,6,12.50,0.02,"SALESPERSONS, SCIENTIFIC PRODUCTS & SERVICES",1995
4,0720,49008,3,160,34,5.10,0.15,"SALESPERSONS, EXCEPT SCIENTIFIC & RETAIL",1995
4,0720,49011,3,60,14,15.28,0.06,"SALESPERSONS, RETAIL",1995
4,0720,49023,3,90,6,59.25,0.09,CASHIERS,1995
4,0720,49999,3,20,9999999,99999.00,0.02,ALL OTHER SALES & RELATED,1995
4,0720,50000,3,9060,9999999,99999.00,8.71,CLERICAL & ADMINISTRATIVE SUPPORT,1995
4,0720,51002,3,1290,289,7.26,1.24,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1995
4,0720,55108,3,1200,303,11.34,1.15,"SECRETARIES, EXCEPT LEGAL & MEDICAL",1995
4,0720,55305,3,420,125,21.12,0.40,RECEPTIONISTS & INFORMATION CLERKS,1995
4,0720,55307,3,100,28,13.50,0.10,"TYPISTS, INCLUDING WORD PROCESSING",1995
4,0720,55314,3,10,9,0.00,0.01,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1995
4,0720,55321,3,10,5,0.00,0.01,FILE CLERKS,1995
4,0720,55323,3,540,74,20.77,0.52,"ORDER CLERKS, MATERIALS, MERCHANDISE & SERVICE",1995
4,0720,55338,3,1450,337,12.97,1.39,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1995
4,0720,55341,3,60,31,10.93,0.06,PAYROLL & TIMEKEEPING CLERKS,1995
4,0720,55344,3,30,9,0.00,0.03,"BILLING, COST & RATE CLERKS",1995
4,0720,55347,3,1840,363,9.69,1.77,GENERAL OFFICE CLERKS,1995
4,0720,56000,3,210,9999999,99999.00,0.20,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1995
4,0720,56011,3,20,5,53.40,0.02,"COMPUTER OPERATORS, EXCEPT PERIPHERAL EQUIPMENT",1995
4,0720,56017,3,190,33,15.59,0.18,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1995
4,0720,57102,3,10,6,0.00,0.01,SWITCHBOARD OPERATORS,1995
4,0720,58000,3,1810,9999999,99999.00,1.74,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1995
4,0720,58017,3,70,14,12.96,0.07,"WEIGHERS, MEASURERS, CHECKERS & SAMPLERS, RECORDKEEPING",1995
4,0720,58023,3,60,9,47.52,0.06,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1995
4,0720,58028,3,1650,174,13.54,1.59,"TRAFFIC, SHIPPING, & RECEIVING CLERKS",1995
4,0720,58099,3,30,9999999,99999.00,0.03,"OTHER MATERIAL RECORDING, SCHEDULING & DISTRIBUTING",1995
4,0720,59999,3,80,8,19.29,0.08,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1995
4,0720,60000,3,1260,9999999,99999.00,1.21,SERVICE OCCUPATIONS,1995
4,0720,61000,3,10,4,27.95,0.01,"FIRST LINE SUPERVISORS & MANAGER/SUPERVISORS, SERVICE",1995
4,0720,63047,3,190,39,23.67,0.18,GUARDS & WATCH GUARDS,1995
4,0720,65000,3,10,2,28.87,0.01,"FOOD, BEVERAGE PREPARATION & SERVICE WORKERS",1995
4,0720,67005,3,780,131,16.75,0.75,JANITORS & CLEANERS,1995
4,0720,67099,3,230,6,2.84,0.22,OTHER CLEANING & BUILDING SERVICE WORKERS,1995
4,0720,69999,3,40,3,35.80,0.04,ALL OTHER SERVICE WORKERS,1995
4,0720,70000,3,47760,9999999,99999.00,45.89,"AGRICULTURAL, FORESTRY, FISHING & RELATED",1995
4,0720,72002,3,2390,313,11.38,2.30,"FIRST LINE SUPERVISORS, AGRICULTURAL/FORESTRY/FISHING",1995
4,0720,79011,3,19300,241,5.03,18.55,"GRADERS & SORTERS, AGRICULTURAL PRODUCTS",1995
4,0720,79021,3,7090,269,13.30,6.81,FARM EQUIPMENT OPERATORS,1995
4,0720,79033,3,80,3,77.89,0.08,PRUNERS,1995
4,0720,79036,3,350,41,17.08,0.34,SPRAYERS/APPLICATORS,1995
4,0720,79041,3,550,20,13.77,0.53,"LABORERS, LANDSCAPING & GROUNDSKEEPING",1995
4,0720,79856,3,16230,185,11.95,15.60,"FARMWORKERS, FOOD & FIBER CROPS",1995
4,0720,79858,3,100,4,15.31,0.10,"FARMWORKERS, FARM & RANCH ANIMALS",1995
4,0720,79999,3,1670,9999999,99999.00,1.60,"ALL OTHER AGRICULTURAL, FORESTRY & FISHING WORKERS",1995
4,0720,80000,3,39390,9999999,99999.00,37.85,PRODUCT/CONSTRUCT/OPERATE MAINTENANCE/MATERIAL HANDLING,1995
4,0720,81000,3,2430,9999999,99999.00,2.33,FIRST LINE SUPERVISORS-PRODUCT/CONSTRUCT/MAINTENANCE/RELATED,1995
4,0720,81002,3,50,17,24.24,0.05,"FIRST LINE SUPERVISORS, MECHANICS/INSTALLERS/REPAIRERS",1995
4,0720,81008,3,2070,254,5.63,1.99,"FIRST LINE SUPERVISORS, PRODUCTION & OPERATING",1995
4,0720,81011,3,40,16,28.23,0.04,"FIRST LINE SUPERVISORS, TRANSPORT/MOVING MACHINES",1995
4,0720,81017,3,180,18,39.97,0.17,"FIRST LINE SUPERVISORS, HELPERS/LABORERS/MOVERS-HAND",1995
4,0720,81099,3,90,12,40.88,0.09,"OTHER FIRST LINE SUPERVISORS, PRODUCT/CONSTRUCT/MAINTAIN",1995
4,0720,83000,3,200,16,6.03,0.19,INSPECTORS & RELATED,1995
4,0720,85000,3,3540,9999999,99999.00,3.40,"MECHANICS, INSTALLERS & REPAIRERS",1995
4,0720,85110,3,1980,230,7.90,1.90,MACHINERY MAINTENANCE MECHANICS,1995
4,0720,85132,3,210,43,6.14,0.20,"MAINTENANCE REPAIRERS, GENERAL UTILITY",1995
4,0720,85302,3,320,56,22.08,0.31,AUTOMOTIVE MECHANICS,1995
4,0720,85311,3,10,8,0.00,0.01,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1995
4,0720,85321,3,870,90,23.22,0.84,FARM EQUIPMENT MECHANICS,1995
4,0720,85323,3,90,27,12.67,0.09,AIRCRAFT MECHANICS,1995
4,0720,85999,3,60,9,19.07,0.06,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1995
4,0720,87000,3,120,9999999,99999.00,0.12,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1995
4,0720,87102,3,40,5,57.14,0.04,CARPENTERS,1995
4,0720,87202,3,30,8,0.00,0.03,ELECTRICIANS,1995
4,0720,87599,3,10,9999999,99999.00,0.01,OTHER PLUMBING & RELATED,1995
4,0720,87999,3,40,9999999,99999.00,0.04,"OTHER CONSTRUCTION & EXTRACTIVE, EXCEPT HELPERS",1995
4,0720,89100,3,20,9999999,99999.00,0.02,PRECISION METAL WORKERS,1995
4,0720,89108,3,20,4,0.00,0.02,MACHINISTS,1995
4,0720,89900,3,20,9999999,99999.00,0.02,"PRECISION WORKERS, NEC",1995
4,0720,92900,3,2240,9999999,99999.00,2.15,"OTHER MACHINE SETTERS, OPERATORS & TENDERS",1995
4,0720,92921,3,130,9,47.44,0.12,ROASTING/BAKING/DRYING MACHINE OPERATORS,1995
4,0720,92958,3,30,3,12.82,0.03,"CLEANING, WASHING & PICKLING EQUIPMENT OPERATORS",1995
4,0720,92962,3,150,12,21.82,0.14,"SEPARATING, FILTERING & STILL MACHINE OPERATORS",1995
4,0720,92965,3,120,18,32.47,0.12,CRUSHING/GRINDING/MIXING/BLENDING MACHINE OPERATORS,1995
4,0720,92974,3,1160,41,7.58,1.11,PACKAGING & FILLING MACHINE OPERATORS,1995
4,0720,92997,3,140,3,37.06,0.13,OTHER MACHINE SETTERS & SET-UP OPERATORS,1995
4,0720,92998,3,510,9999999,99999.00,0.49,OTHER MACHINE OPERATORS & TENDERS,1995
4,0720,93900,3,670,9999999,99999.00,0.64,"OTHER HAND WORKERS, NEC",1995
4,0720,93914,3,20,5,0.00,0.02,WELDERS & CUTTERS,1995
4,0720,93935,3,500,10,3.88,0.48,CANNERY WORKERS,1995
4,0720,93999,3,150,8,6.60,0.14,"OTHER HAND WORKERS, NEC",1995
4,0720,95000,3,60,4,51.78,0.06,PLANT & SYSTEM WORKERS,1995
4,0720,97100,3,3480,9999999,99999.00,3.34,MOTOR VEHICLE OPERATORS,1995
4,0720,97102,3,2520,229,14.63,2.42,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1995
4,0720,97105,3,960,103,29.00,0.92,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1995
4,0720,97702,3,1230,175,9.98,1.18,AIRCRAFT PILOTS & FLIGHT ENGINEERS,1995
4,0720,97899,3,200,18,39.74,0.19,ALL OTHER TRANSPORTATION & RELATED WORKERS,1995
4,0720,97900,3,3970,9999999,99999.00,3.81,MATERIAL MOVING EQUIPMENT OPERATORS,1995
4,0720,97923,3,20,5,29.40,0.02,EXCAVATING & LOADING MACHINE OPERATORS,1995
4,0720,97947,3,3550,235,10.53,3.41,INDUSTRIAL TRUCK & TRACTOR OPERATORS,1995
4,0720,97951,3,210,16,10.22,0.20,CONVEYOR OPERATORS & TENDERS,1995
4,0720,97989,3,190,9999999,99999.00,0.18,OTHER MATERIAL MOVING EQUIPMENT OPERATORS,1995
4,0720,98000,3,21210,9999999,99999.00,20.38,"HELPERS, LABORERS & MATERIAL MOVERS, HAND",1995
4,0720,98902,3,15960,185,5.31,15.34,HAND PACKERS & PACKAGERS,1995
4,0720,98999,3,5250,9999999,99999.00,5.04,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1995
4,0740,00000,0,164050,9999999,99999.00,100.00,INDUSTRY TOTAL,1995
4,0740,10000,3,3770,9999999,99999.00,2.30,MANAGERIAL & ADMINISTRATIVE,1995
4,0740,10000,5,60,9999999,99999.00,0.04,MANAGERIAL & ADMINISTRATIVE,1995
4,0740,13002,3,20,8,8.84,0.01,FINANCIAL MANAGERS,1995
4,0740,13005,3,1150,288,12.43,0.70,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1995
4,0740,13008,3,10,5,0.00,0.01,PURCHASING MANAGERS,1995
4,0740,13011,3,300,69,12.91,0.18,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1995
4,0740,13017,3,10,3,82.85,0.01,"ENGINEERING, MATHEMATICAL & NATURAL SCIENCES MANAGERS",1995
4,0740,15008,3,750,145,16.44,0.46,HEALTH SERVICES MANAGERS,1995
4,0740,15099,5,60,9999999,99999.00,0.04,OTHER SERVICES MANAGERS,1995
4,0740,19005,3,1520,448,6.91,0.93,GENERAL MANAGERS & TOP EXECUTIVES,1995
4,0740,19999,3,10,4,30.30,0.01,ALL OTHER MANAGERS & ADMINISTRATORS,1995
4,0740,20000,3,55380,9999999,99999.00,33.76,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1995
4,0740,20000,5,140,9999999,99999.00,0.09,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1995
4,0740,21100,3,360,9999999,99999.00,0.22,"ACCOUNTANTS, AUDITORS & OTHER FINANCIAL SPECIALISTS",1995
4,0740,21114,3,360,101,14.19,0.22,ACCOUNTANTS & AUDITORS,1995
4,0740,21305,3,10,5,0.00,0.01,"BUYERS, FARM PRODUCTS",1995
4,0740,21308,3,20,5,42.15,0.01,PURCHASING AGENTS,1995
4,0740,21511,3,170,43,22.09,0.10,"PERSONNEL, TRAINING & LABOR RELATIONS SPECIALISTS",1995
4,0740,21999,3,10,3,40.82,0.01,ALL OTHER MANAGEMENT SUPPORT,1995
4,0740,24300,3,20,9999999,99999.00,0.01,LIFE SCIENTISTS,1995
4,0740,24500,3,90,9999999,99999.00,0.05,PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1995
4,0740,24502,3,60,8,43.18,0.04,BIOLOGICAL/AGRICULTURAL/FOOD TECHNICIANS & TECHNOLOGISTS,1995
4,0740,24599,3,30,1,0.00,0.02,OTHER PHYSICAL & LIFE SCIENCE TECHNICIANS & TECHNOLOGISTS,1995
4,0740,25100,3,10,9999999,99999.00,0.01,COMPUTER SCIENTISTS & RELATED,1995
4,0740,25105,3,10,3,58.90,0.01,COMPUTER PROGRAMMERS,1995
4,0740,32000,3,54660,9999999,99999.00,33.32,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1995
4,0740,32000,5,140,9999999,99999.00,0.09,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1995
4,0740,32114,3,30600,4289,1.04,18.65,VETERINARIANS & VETERINARY INSPECTORS,1995
4,0740,32114,5,70,13,28.84,0.04,VETERINARIANS & VETERINARY INSPECTORS,1995
4,0740,32902,3,10,4,20.20,0.01,MEDICAL & CLINICAL LABORATORY TECHNOLOGISTS,1995
4,0740,32905,3,30,9,46.19,0.02,MEDICAL & CLINICAL LABORATORY TECHNICIANS,1995
4,0740,32951,3,24010,3035,2.57,14.64,VET TECH&TECH,1995
4,0740,32951,5,70,8,61.35,0.04,VET TECH&TECH,1995
4,0740,32999,3,10,6,18.90,0.01,"OTHER HEALTH PROFESSIONALS, PARAPROFESSIONALS/TECHNICIANS",1995
4,0740,39999,3,30,9999999,99999.00,0.02,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1995
4,0740,40000,3,220,9999999,99999.00,0.13,SALES & RELATED OCCUPATIONS,1995
4,0740,41002,3,20,7,48.02,0.01,"FIRST LINE SUPERVISORS, SALES & RELATED",1995
4,0740,49008,3,10,4,37.12,0.01,"SALESPERSONS, EXCEPT SCIENTIFIC & RETAIL",1995
4,0740,49011,3,170,17,22.72,0.10,"SALESPERSONS, RETAIL",1995
4,0740,49999,3,20,9999999,99999.00,0.01,ALL OTHER SALES & RELATED,1995
4,0740,50000,3,41540,9999999,99999.00,25.32,CLERICAL & ADMINISTRATIVE SUPPORT,1995
4,0740,51002,3,4050,999,5.13,2.47,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1995
4,0740,55105,3,2970,417,5.02,1.81,MEDICAL SECRETARIES,1995
4,0740,55108,3,2510,458,6.67,1.53,"SECRETARIES, EXCEPT LEGAL & MEDICAL",1995
4,0740,55305,3,24570,3150,2.05,14.98,RECEPTIONISTS & INFORMATION CLERKS,1995
4,0740,55307,3,190,52,31.33,0.12,"TYPISTS, INCLUDING WORD PROCESSING",1995
4,0740,55314,3,10,4,48.43,0.01,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1995
4,0740,55338,3,3140,984,5.69,1.91,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1995
4,0740,55341,3,10,3,50.00,0.01,PAYROLL & TIMEKEEPING CLERKS,1995
4,0740,55347,3,3610,655,7.34,2.20,GENERAL OFFICE CLERKS,1995
4,0740,56000,3,100,9999999,99999.00,0.06,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1995
4,0740,56017,3,100,30,17.64,0.06,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1995
4,0740,57102,3,20,3,0.00,0.01,SWITCHBOARD OPERATORS,1995
4,0740,58000,3,280,9999999,99999.00,0.17,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1995
4,0740,58017,3,70,11,48.55,0.04,"WEIGHERS, MEASURERS, CHECKERS & SAMPLERS, RECORDKEEPING",1995
4,0740,58023,3,10,3,51.43,0.01,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1995
4,0740,58028,3,200,44,22.76,0.12,"TRAFFIC, SHIPPING, & RECEIVING CLERKS",1995
4,0740,59999,3,80,9999999,99999.00,0.05,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1995
4,0740,60000,3,2880,9999999,99999.00,1.76,SERVICE OCCUPATIONS,1995
4,0740,63099,3,10,9999999,99999.00,0.01,OTHER PROTECTIVE SERVICE,1995
4,0740,67005,3,2760,657,6.08,1.68,JANITORS & CLEANERS,1995
4,0740,67099,3,70,18,19.91,0.04,OTHER CLEANING & BUILDING SERVICE WORKERS,1995
4,0740,69999,3,40,8,59.53,0.02,ALL OTHER SERVICE WORKERS,1995
4,0740,70000,3,59590,9999999,99999.00,36.32,"AGRICULTURAL, FORESTRY, FISHING & RELATED",1995
4,0740,72002,3,70,20,20.73,0.04,"FIRST LINE SUPERVISORS, AGRICULTURAL/FORESTRY/FISHING",1995
4,0740,79015,3,60,10,60.83,0.04,ANIMAL BREEDERS,1995
4,0740,79016,3,180,31,27.10,0.11,ANIMAL TRAINERS,1995
4,0740,79017,3,28140,3093,1.36,17.15,ANIMAL CARETAKERS,1995
4,0740,79041,3,80,14,33.94,0.05,"LABORERS, LANDSCAPING & GROUNDSKEEPING",1995
4,0740,79806,3,30600,3279,1.31,18.65,VET ASSISTANTS,1995
4,0740,79858,3,390,49,15.88,0.24,"FARMWORKERS, FARM & RANCH ANIMALS",1995
