EST_LEV,SIC,OCC_CODE,COW,EMP,REP_UNT,REL_ER,DIST,OCC_TIT,YEAR
4,4010,25100,3,610,9999999,99999.00,0.25,COMPUTER SCIENTISTS & RELATED,1994
4,4010,25102,3,330,18,0.00,0.14,SYSTEMS ANALYSTS,1994
4,4010,25103,3,30,11,0.00,0.01,DATA BASE ADMINISTRATORS,1994
4,4010,25104,3,70,15,0.00,0.03,COMPUTER SUPPORT SPECIALISTS,1994
4,4010,25105,3,180,17,0.00,0.07,COMPUTER PROGRAMMERS,1994
4,4010,25300,3,60,9999999,99999.00,0.02,MATHEMATICAL SCIENTISTS & RELATED,1994
4,4010,25302,3,60,10,0.00,0.02,SYSTEMS RESEARCHERS,1994
4,4010,32000,3,30,6,0.00,0.01,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1994
4,4010,39999,3,3760,70,0.00,1.57,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1994
4,4010,40000,3,1160,9999999,99999.00,0.48,SALES & RELATED OCCUPATIONS,1994
4,4010,41002,3,120,17,0.00,0.05,"FIRST LINE SUPERVISORS, SALES & RELATED",1994
4,4010,43000,3,970,9999999,99999.00,0.40,"SALES WORKERS, SERVICES",1994
4,4010,43011,3,10,4,0.00,0.00,"APPRAISERS, REAL ESTATE",1994
4,4010,43017,3,960,57,0.00,0.40,"SALES AGENTS, BUSINESS SERVICES",1994
4,4010,49023,3,50,11,0.00,0.02,CASHIERS,1994
4,4010,49999,3,20,6,0.00,0.01,ALL OTHER SALES & RELATED,1994
4,4010,50000,3,31980,9999999,99999.00,13.30,CLERICAL & ADMINISTRATIVE SUPPORT,1994
4,4010,51002,3,3870,149,0.00,1.61,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1994
4,4010,53123,3,1880,73,0.00,0.78,ADJUSTMENT CLERKS,1994
4,4010,53805,3,2410,90,0.00,1.00,RESERVATION & TRANSPORTATION TICKET AGENTS,1994
4,4010,55108,3,2080,126,0.00,0.87,"SECRETARIES, EXCEPT LEGAL & MEDICAL",1994
4,4010,55302,3,130,23,0.00,0.05,STENOGRAPHERS AND/OR COURT REPORTERS,1994
4,4010,55307,3,110,10,0.00,0.05,"TYPISTS, INCLUDING WORD PROCESSING",1994
4,4010,55314,3,90,11,0.00,0.04,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1994
4,4010,55321,3,60,8,0.00,0.02,FILE CLERKS,1994
4,4010,55328,3,60,12,0.00,0.02,STATISTICAL CLERKS,1994
4,4010,55338,3,870,73,0.00,0.36,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1994
4,4010,55341,3,320,39,0.00,0.14,PAYROLL & TIMEKEEPING CLERKS,1994
4,4010,55344,3,1070,87,0.00,0.45,"BILLING, COST & RATE CLERKS",1994
4,4010,55347,3,13180,233,0.00,5.48,GENERAL OFFICE CLERKS,1994
4,4010,56000,3,780,9999999,99999.00,0.33,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1994
4,4010,56002,3,540,32,0.00,0.23,"OPERATORS, BILLING/POSTING/CALCULATING MACHINES",1994
4,4010,56011,3,100,16,0.00,0.04,"COMPUTER OPERATORS, EXCEPT PERIPHERAL EQUIPMENT",1994
4,4010,56017,3,90,9,0.00,0.04,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1994
4,4010,56099,3,50,6,0.00,0.02,OTHER OFFICE MACHINE OPERATORS,1994
4,4010,57102,3,30,7,0.00,0.01,SWITCHBOARD OPERATORS,1994
4,4010,57111,3,80,14,0.00,0.03,TELEGRAPH/TELETYPE OPERATORS,1994
4,4010,57199,3,30,3,0.00,0.01,OTHER COMMUNICATIONS EQUIPMENT OPERATORS,1994
4,4010,57311,3,100,14,0.00,0.04,MESSENGERS,1994
4,4010,58000,3,4200,9999999,99999.00,1.75,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1994
4,4010,58005,3,1780,80,0.00,0.74,"DISPATCHERS, EXCEPT POLICE, FIRE & AMBULANCE",1994
4,4010,58008,3,290,17,0.00,0.12,"PRODUCTION, PLANNING & EXPEDITING CLERKS",1994
4,4010,58023,3,980,61,0.00,0.41,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1994
4,4010,58028,3,1030,54,0.00,0.43,"TRAFFIC, SHIPPING, & RECEIVING CLERKS",1994
4,4010,58099,3,120,16,0.00,0.05,"OTHER MATERIAL RECORDING, SCHEDULING & DISTRIBUTING",1994
4,4010,59999,3,630,9999999,99999.00,0.26,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1994
4,4010,60000,3,8570,9999999,99999.00,3.55,SERVICE OCCUPATIONS,1994
4,4010,61000,3,780,61,0.00,0.32,"FIRST LINE SUPERVISORS & MANAGER/SUPERVISORS, SERVICE",1994
4,4010,63038,3,1670,101,0.00,0.69,RAILROAD & TRANSIT POLICE & SPECIAL AGENTS,1994
4,4010,63044,3,20,6,0.00,0.01,CROSSING GUARDS,1994
4,4010,63047,3,120,14,0.00,0.05,GUARDS & WATCH GUARDS,1994
4,4010,65000,3,910,9999999,99999.00,0.38,"FOOD, BEVERAGE PREPARATION & SERVICE WORKERS",1994
4,4010,65008,3,260,14,0.00,0.11,WAITERS & WAITRESSES,1994
4,4010,65099,3,650,24,0.00,0.27,OTHER FOOD SERVICE WORKERS,1994
4,4010,67005,3,170,28,0.00,0.07,JANITORS & CLEANERS,1994
4,4010,67099,3,300,29,0.00,0.12,OTHER CLEANING & BUILDING SERVICE WORKERS,1994
4,4010,68023,3,1130,35,0.00,0.47,BAGGAGE PORTERS & BELLHOPS,1994
4,4010,68028,3,3180,33,0.00,1.32,"TRANSPORTATION ATTENDANTS, EXCEPT FLIGHT & PORTERS",1994
4,4010,69999,3,290,8,0.00,0.12,ALL OTHER SERVICE WORKERS,1994
4,4010,80000,3,170480,9999999,99999.00,70.91,PRODUCT/CONSTRUCT/OPERATE MAINTENANCE/MATERIAL HANDLING,1994
4,4010,81000,3,16310,9999999,99999.00,6.78,FIRST LINE SUPERVISORS-PRODUCT/CONSTRUCT/MAINTENANCE/RELATED,1994
4,4010,81002,3,2610,118,0.00,1.09,"FIRST LINE SUPERVISORS, MECHANICS/INSTALLERS/REPAIRERS",1994
4,4010,81005,3,6440,161,0.00,2.68,"FIRST LINE SUPERVISORS, TRADES & EXTRACTIVE",1994
4,4010,81011,3,6740,164,0.01,2.80,"FIRST LINE SUPERVISORS, TRANSPORT/MOVING MACHINES",1994
4,4010,81017,3,320,36,0.00,0.13,"FIRST LINE SUPERVISORS, HELPERS/LABORERS/MOVERS-HAND",1994
4,4010,81099,3,200,30,0.00,0.08,"OTHER FIRST LINE SUPERVISORS, PRODUCT/CONSTRUCT/MAINTAIN",1994
4,4010,83000,3,2940,9999999,99999.00,1.22,INSPECTORS & RELATED,1994
4,4010,83008,3,2790,114,0.00,1.16,TRANSPORTATION INSPECTORS,1994
4,4010,83099,3,150,24,0.00,0.06,"OTHER INSPECTORS, TESTERS & RELATED WORKERS",1994
4,4010,85000,3,29550,9999999,99999.00,12.29,"MECHANICS, INSTALLERS & REPAIRERS",1994
4,4010,85132,3,1060,96,0.00,0.44,"MAINTENANCE REPAIRERS, GENERAL UTILITY",1994
4,4010,85302,3,20,8,0.00,0.01,AUTOMOTIVE MECHANICS,1994
4,4010,85311,3,4980,140,0.00,2.07,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1994
4,4010,85314,3,600,20,0.00,0.25,"MOBILE HEAVY EQUIPMENT MECHANICS, EXCEPT ENGINES",1994
4,4010,85317,3,14170,233,0.00,5.89,RAIL CAR REPAIRERS,1994
4,4010,85511,3,2170,123,0.00,0.90,SIGNAL OR TRACK SWITCH MAINTAINERS,1994
4,4010,85514,3,80,16,0.00,0.03,RADIO MECHANICS,1994
4,4010,85728,3,5420,106,0.00,2.26,"ELECTRICAL INSTALL/REPAIR, TRANSPORTATION EQUIPMENT",1994
4,4010,85999,3,1050,54,0.00,0.44,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1994
4,4010,87000,3,23530,9999999,99999.00,9.79,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1994
4,4010,87102,3,1680,97,0.00,0.70,CARPENTERS,1994
4,4010,87202,3,2840,90,0.00,1.18,ELECTRICIANS,1994
4,4010,87402,3,240,21,0.00,0.10,"PAINTERS & PAPERHANGERS, CONSTRUCTION & MAINTENANCE",1994
4,4010,87502,3,250,21,0.00,0.11,"PLUMBERS, PIPEFITTERS & STEAMFITTERS",1994
4,4010,87714,3,15290,319,0.00,6.36,RAIL-TRACK LAYING/MAINTENANCE EQUIPMENT OPERATORS,1994
4,4010,87999,3,3230,93,0.00,1.34,"OTHER CONSTRUCTION & EXTRACTIVE, EXCEPT HELPERS",1994
4,4010,89100,3,7660,9999999,99999.00,3.19,PRECISION METAL WORKERS,1994
4,4010,89108,3,4580,70,0.00,1.91,MACHINISTS,1994
4,4010,89132,3,2360,71,0.00,0.98,SHEET METAL WORKERS,1994
4,4010,89135,3,720,42,0.00,0.30,BOILERMAKERS,1994
4,4010,89900,3,40,9999999,99999.00,0.02,"PRECISION WORKERS, NEC",1994
4,4010,91000,3,1980,31,0.00,0.82,"MACHINE SETTERS, OPERATORS",1994
4,4010,93900,3,3590,9999999,99999.00,1.50,"OTHER HAND WORKERS, NEC",1994
4,4010,93914,3,3190,54,0.00,1.33,WELDERS & CUTTERS,1994
4,4010,93999,3,400,10,0.00,0.17,"OTHER HAND WORKERS, NEC",1994
4,4010,95000,3,150,19,0.00,0.06,PLANT & SYSTEM WORKERS,1994
4,4010,97100,3,2750,9999999,99999.00,1.15,MOTOR VEHICLE OPERATORS,1994
4,4010,97102,3,550,44,0.00,0.23,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1994
4,4010,97105,3,2200,70,0.00,0.92,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1994
4,4010,97302,3,26230,354,0.00,10.91,RAILROAD CONDUCTORS & YARDMASTERS,1994
4,4010,97305,3,22100,417,0.00,9.19,LOCOMOTIVE ENGINEERS,1994
4,4010,97308,3,4260,129,0.11,1.77,"RAIL YARD ENGINEERS, DINKEY OPERATORS & HOSTLERS",1994
4,4010,97311,3,1410,76,0.00,0.59,LOCOMOTIVE FIRERS,1994
4,4010,97317,3,17850,281,0.05,7.43,"RAILROAD BRAKE, SIGNAL & SWITCH OPERATORS",1994
4,4010,97399,3,1110,53,0.00,0.46,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1994
4,4010,97802,3,350,42,0.00,0.15,"BRIDGE, LOCK & LIGHTHOUSE TENDERS",1994
4,4010,97899,3,170,18,0.00,0.07,ALL OTHER TRANSPORTATION & RELATED WORKERS,1994
4,4010,97900,3,1230,9999999,99999.00,0.50,MATERIAL MOVING EQUIPMENT OPERATORS,1994
4,4010,97941,3,10,5,0.00,0.00,HOIST & WINCH OPERATORS,1994
4,4010,97944,3,170,23,0.00,0.07,CRANE & TOWER OPERATORS,1994
4,4010,97947,3,150,15,0.00,0.06,INDUSTRIAL TRUCK & TRACTOR OPERATORS,1994
4,4010,97956,3,170,8,0.00,0.07,OPERATING ENGINEERS,1994
4,4010,97989,3,730,43,0.00,0.30,OTHER MATERIAL MOVING EQUIPMENT OPERATORS,1994
4,4010,98000,3,7270,9999999,99999.00,3.02,"HELPERS, LABORERS & MATERIAL MOVERS, HAND",1994
4,4010,98102,3,1760,75,0.00,0.73,"HELPERS, MECHANIC & REPAIRER",1994
4,4010,98905,3,2160,32,0.00,0.90,VEHICLE WASHERS & EQUIPMENT CLEANERS,1994
4,4010,98999,3,3350,84,0.00,1.39,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1994
4,4110,00000,0,175660,9999999,99999.00,100.00,INDUSTRY TOTAL,1994
4,4110,10000,3,9590,9999999,99999.00,5.47,MANAGERIAL & ADMINISTRATIVE,1994
4,4110,13002,3,430,226,3.96,0.25,FINANCIAL MANAGERS,1994
4,4110,13005,3,420,196,3.17,0.24,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1994
4,4110,13008,3,100,66,2.57,0.06,PURCHASING MANAGERS,1994
4,4110,13011,3,290,150,5.43,0.17,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1994
4,4110,13014,3,320,120,3.77,0.18,ADMINISTRATIVE MANAGERS,1994
4,4110,13017,3,50,11,0.00,0.03,"ENGINEERING, MATHEMATICAL & NATURAL SCIENCES MANAGERS",1994
4,4110,15023,3,2100,439,9.17,1.20,COMMUNICATIONS/TRANSPORTATION & UTILITIES MANAGERS,1994
4,4110,19005,3,4940,1099,2.31,2.81,GENERAL MANAGERS & TOP EXECUTIVES,1994
4,4110,19999,3,940,120,2.24,0.53,ALL OTHER MANAGERS & ADMINISTRATORS,1994
4,4110,20000,3,56770,9999999,99999.00,32.33,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1994
4,4110,21100,3,630,9999999,99999.00,0.36,"ACCOUNTANTS, AUDITORS & OTHER FINANCIAL SPECIALISTS",1994
4,4110,21114,3,550,161,5.24,0.31,ACCOUNTANTS & AUDITORS,1994
4,4110,21199,3,80,28,2.88,0.05,OTHER FINANCIAL SPECIALISTS,1994
4,4110,21308,3,120,52,1.41,0.07,PURCHASING AGENTS,1994
4,4110,21511,3,240,100,1.30,0.14,"PERSONNEL, TRAINING & LABOR RELATIONS SPECIALISTS",1994
4,4110,21999,3,610,52,1.73,0.35,ALL OTHER MANAGEMENT SUPPORT,1994
4,4110,22100,3,240,9999999,99999.00,0.14,ENGINEERS,1994
4,4110,22500,3,30,5,0.00,0.02,ENGINEERING & RELATED TECHNICIANS & TECHNOLOGISTS,1994
4,4110,24300,3,20,1,0.00,0.01,LIFE SCIENTISTS,1994
4,4110,25100,3,250,9999999,99999.00,0.14,COMPUTER SCIENTISTS & RELATED,1994
4,4110,25102,3,50,18,5.66,0.03,SYSTEMS ANALYSTS,1994
4,4110,25103,3,20,16,0.00,0.01,DATA BASE ADMINISTRATORS,1994
4,4110,25104,3,50,24,6.52,0.03,COMPUTER SUPPORT SPECIALISTS,1994
4,4110,25105,3,90,26,3.51,0.05,COMPUTER PROGRAMMERS,1994
4,4110,25108,3,40,12,4.68,0.02,COMPUTER PROGRAMMER AIDES,1994
4,4110,32000,3,53810,9999999,99999.00,30.63,"HEALTH PRACTITIONERS, TECHNICIANS & TECHNOLOGISTS",1994
4,4110,32508,3,52560,849,1.93,29.92,EMERGENCY MEDICAL TECHNICIANS,1994
4,4110,32999,3,1250,63,5.21,0.71,"OTHER HEALTH PROFESSIONALS, PARAPROFESSIONALS/TECHNICIANS",1994
4,4110,34008,3,100,46,4.08,0.06,PUBLIC RELATIONS SPECIALISTS & PUBLICITY WRITERS,1994
4,4110,39999,3,720,30,7.82,0.41,"OTHER PROFESSIONAL, PARAPROFESSIONAL/TECHNICIANS",1994
4,4110,40000,3,1180,9999999,99999.00,0.65,SALES & RELATED OCCUPATIONS,1994
4,4110,41002,3,150,50,2.82,0.08,"FIRST LINE SUPERVISORS, SALES & RELATED",1994
4,4110,43000,3,450,9999999,99999.00,0.25,"SALES WORKERS, SERVICES",1994
4,4110,43017,3,450,104,12.45,0.25,"SALES AGENTS, BUSINESS SERVICES",1994
4,4110,49023,3,290,49,1.56,0.16,CASHIERS,1994
4,4110,49999,3,290,36,6.25,0.16,ALL OTHER SALES & RELATED,1994
4,4110,50000,3,21490,9999999,99999.00,12.23,CLERICAL & ADMINISTRATIVE SUPPORT,1994
4,4110,51002,3,720,243,3.68,0.41,"FIRST LINE SUPERVISORS, CLERICAL & ADMINISTRATIVE",1994
4,4110,53805,3,2180,157,7.70,1.24,RESERVATION & TRANSPORTATION TICKET AGENTS,1994
4,4110,55108,3,1760,426,6.24,1.00,"SECRETARIES, EXCEPT LEGAL & MEDICAL",1994
4,4110,55305,3,1120,259,11.15,0.64,RECEPTIONISTS & INFORMATION CLERKS,1994
4,4110,55307,3,130,37,6.06,0.08,"TYPISTS, INCLUDING WORD PROCESSING",1994
4,4110,55314,3,100,58,6.80,0.06,"PERSONNEL CLERKS, EXCEPT PAYROLL & TIMEKEEPING",1994
4,4110,55321,3,90,44,5.21,0.05,FILE CLERKS,1994
4,4110,55338,3,1650,456,4.59,0.94,"BOOKKEEPING, ACCOUNTING & AUDITING CLERKS",1994
4,4110,55341,3,230,126,2.63,0.13,PAYROLL & TIMEKEEPING CLERKS,1994
4,4110,55344,3,2070,366,3.94,1.18,"BILLING, COST & RATE CLERKS",1994
4,4110,55347,3,2680,448,7.06,1.52,GENERAL OFFICE CLERKS,1994
4,4110,56000,3,490,9999999,99999.00,0.27,"OFFICE MACHINE OPERATORS, DATA PROCESSORS",1994
4,4110,56002,3,190,41,4.12,0.11,"OPERATORS, BILLING/POSTING/CALCULATING MACHINES",1994
4,4110,56011,3,60,17,6.76,0.03,"COMPUTER OPERATORS, EXCEPT PERIPHERAL EQUIPMENT",1994
4,4110,56017,3,220,56,0.46,0.12,"DATA ENTRY KEYERS, EXCEPT COMPOSING",1994
4,4110,56099,3,20,9999999,99999.00,0.01,OTHER OFFICE MACHINE OPERATORS,1994
4,4110,57102,3,220,48,14.50,0.12,SWITCHBOARD OPERATORS,1994
4,4110,58000,3,7650,9999999,99999.00,4.36,MATERIAL RECORDING/SCHEDULING/DISPATCHING/DISTRIBUTING,1994
4,4110,58002,3,3370,381,3.19,1.92,"DISPATCHERS, POLICE, FIRE & AMBULANCE",1994
4,4110,58005,3,3680,447,6.40,2.10,"DISPATCHERS, EXCEPT POLICE, FIRE & AMBULANCE",1994
4,4110,58023,3,330,59,2.08,0.19,"STOCK CLERKS, STOCKROOM, WAREHOUSE OR STORAGE YARD",1994
4,4110,58028,3,80,22,0.00,0.04,"TRAFFIC, SHIPPING, & RECEIVING CLERKS",1994
4,4110,58099,3,190,24,1.29,0.11,"OTHER MATERIAL RECORDING, SCHEDULING & DISTRIBUTING",1994
4,4110,59999,3,400,9999999,99999.00,0.23,ALL OTHER CLERICAL & ADMINISTRATIVE SUPPORT,1994
4,4110,60000,3,14430,9999999,99999.00,8.20,SERVICE OCCUPATIONS,1994
4,4110,61000,3,540,75,5.28,0.31,"FIRST LINE SUPERVISORS & MANAGER/SUPERVISORS, SERVICE",1994
4,4110,63047,3,160,15,16.91,0.09,GUARDS & WATCH GUARDS,1994
4,4110,63099,3,430,9999999,99999.00,0.24,OTHER PROTECTIVE SERVICE,1994
4,4110,65000,3,40,4,0.00,0.02,"FOOD, BEVERAGE PREPARATION & SERVICE WORKERS",1994
4,4110,66000,3,9320,9999999,99999.00,5.30,HEALTH SERVICE & RELATED,1994
4,4110,66023,3,9320,297,5.92,5.30,AMBULANCE DRIVERS & ATTENDANTS,1994
4,4110,67000,3,600,154,7.24,0.34,CLEANING & BUILDING SERVICE,1994
4,4110,68017,3,520,39,8.31,0.29,GUIDES,1994
4,4110,68023,3,30,6,0.00,0.02,BAGGAGE PORTERS & BELLHOPS,1994
4,4110,68099,3,1210,9999999,99999.00,0.69,OTHER PERSONAL SERVICE,1994
4,4110,69999,3,1580,47,6.66,0.90,ALL OTHER SERVICE WORKERS,1994
4,4110,80000,3,72200,9999999,99999.00,41.15,PRODUCT/CONSTRUCT/OPERATE MAINTENANCE/MATERIAL HANDLING,1994
4,4110,81000,3,2400,9999999,99999.00,1.38,FIRST LINE SUPERVISORS-PRODUCT/CONSTRUCT/MAINTENANCE/RELATED,1994
4,4110,81002,3,540,118,2.56,0.31,"FIRST LINE SUPERVISORS, MECHANICS/INSTALLERS/REPAIRERS",1994
4,4110,81011,3,1800,274,5.96,1.03,"FIRST LINE SUPERVISORS, TRANSPORT/MOVING MACHINES",1994
4,4110,81099,3,60,17,3.17,0.04,"OTHER FIRST LINE SUPERVISORS, PRODUCT/CONSTRUCT/MAINTAIN",1994
4,4110,83000,3,280,9999999,99999.00,0.16,INSPECTORS & RELATED,1994
4,4110,85000,3,6510,9999999,99999.00,3.71,"MECHANICS, INSTALLERS & REPAIRERS",1994
4,4110,85132,3,680,106,13.74,0.39,"MAINTENANCE REPAIRERS, GENERAL UTILITY",1994
4,4110,85302,3,1340,262,3.90,0.76,AUTOMOTIVE MECHANICS,1994
4,4110,85305,3,280,50,3.91,0.16,AUTOMOTIVE BODY & RELATED REPAIRERS,1994
4,4110,85311,3,3580,260,6.07,2.03,BUS & TRUCK MECHANICS & DIESEL ENGINE SPECIALISTS,1994
4,4110,85399,3,100,9999999,99999.00,0.06,OTHER MOBILE EQUIPMENT MECHANICS/INSTALL/REPAIR,1994
4,4110,85728,3,100,7,0.00,0.06,"ELECTRICAL INSTALL/REPAIR, TRANSPORTATION EQUIPMENT",1994
4,4110,85999,3,430,15,2.10,0.25,"OTHER MECHANICS, INSTALLERS & REPAIRERS",1994
4,4110,87000,3,90,9999999,99999.00,0.06,"CONSTRUCTION TRADE WORKERS, EXCEPT MATERIAL MOVING",1994
4,4110,87199,3,20,9999999,99999.00,0.01,OTHER CARPENTRY & RELATED,1994
4,4110,87202,3,10,6,7.14,0.01,ELECTRICIANS,1994
4,4110,87402,3,20,5,0.00,0.01,"PAINTERS & PAPERHANGERS, CONSTRUCTION & MAINTENANCE",1994
4,4110,87599,3,10,9999999,99999.00,0.01,OTHER PLUMBING & RELATED,1994
4,4110,87999,3,30,3,0.00,0.02,"OTHER CONSTRUCTION & EXTRACTIVE, EXCEPT HELPERS",1994
4,4110,89000,3,30,3,29.44,0.02,PRECISION PRODUCTION OCCUPATIONS,1994
4,4110,91000,3,10,2,0.00,0.00,"MACHINE SETTERS, OPERATORS",1994
4,4110,93000,3,10,3,0.00,0.01,HAND WORKING OCCUPATIONS,1994
4,4110,95000,3,10,2,48.99,0.01,PLANT & SYSTEM WORKERS,1994
4,4110,97100,3,57140,9999999,99999.00,32.53,MOTOR VEHICLE OPERATORS,1994
4,4110,97102,3,400,12,29.80,0.23,"TRUCK DRIVERS, HEAVY OR TRACTOR TRAILER",1994
4,4110,97105,3,2990,77,8.14,1.70,"TRUCK DRIVERS-LIGHT, INCLUDE DELIVERY/ROUTE WORKERS",1994
4,4110,97108,3,30020,355,1.34,17.09,"BUS DRIVERS, EXCEPT SCHOOL",1994
4,4110,97111,3,4070,54,12.66,2.32,"BUS DRIVERS, SCHOOL",1994
4,4110,97114,3,19660,406,3.27,11.19,TAXI DRIVERS & CHAUFFEURS,1994
4,4110,97399,3,1270,9999999,99999.00,0.72,OTHER RAIL VEHICLE OPERATORS & CONTROLLERS,1994
4,4110,97805,3,260,17,2.17,0.15,SERVICE STATION ATTENDANTS,1994
4,4110,97999,3,1610,42,7.73,0.92,"OTHER TRANSPORTATION, MATERIAL MOVING EQUIPMENT",1994
4,4110,98000,3,2580,9999999,99999.00,1.48,"HELPERS, LABORERS & MATERIAL MOVERS, HAND",1994
4,4110,98102,3,440,63,2.91,0.25,"HELPERS, MECHANIC & REPAIRER",1994
4,4110,98905,3,1780,246,7.63,1.02,VEHICLE WASHERS & EQUIPMENT CLEANERS,1994
4,4110,98999,3,360,33,4.47,0.21,"OTHER HELPERS, LABORERS & MATERIAL MOVERS, HAND",1994
4,4120,00000,0,31270,9999999,99999.00,100.00,INDUSTRY TOTAL,1994
4,4120,10000,3,2200,9999999,99999.00,7.06,MANAGERIAL & ADMINISTRATIVE,1994
4,4120,13002,3,80,30,33.12,0.27,FINANCIAL MANAGERS,1994
4,4120,13005,3,40,18,12.37,0.13,"PERSONNEL, TRAINING & LABOR RELATIONS MANAGERS",1994
4,4120,13008,3,10,6,0.00,0.03,PURCHASING MANAGERS,1994
4,4120,13011,3,10,9,0.00,0.04,MARKETING/ADVERTISING/PUBLIC RELATIONS MANAGERS,1994
4,4120,13014,3,20,12,18.63,0.08,ADMINISTRATIVE MANAGERS,1994
4,4120,15023,3,620,99,13.49,1.97,COMMUNICATIONS/TRANSPORTATION & UTILITIES MANAGERS,1994
4,4120,19005,3,1360,261,5.22,4.36,GENERAL MANAGERS & TOP EXECUTIVES,1994
4,4120,19999,3,60,9,32.14,0.18,ALL OTHER MANAGERS & ADMINISTRATORS,1994
4,4120,20000,3,240,9999999,99999.00,0.73,PROFESSIONAL/PARAPROFESSIONAL & TECHNICAL OCCUPATIONS,1994
4,4120,21100,3,160,9999999,99999.00,0.50,"ACCOUNTANTS, AUDITORS & OTHER FINANCIAL SPECIALISTS",1994
4,4120,21114,3,160,46,18.55,0.50,ACCOUNTANTS & AUDITORS,1994
4,4120,21308,3,10,5,0.00,0.03,PURCHASING AGENTS,1994
4,4120,21511,3,20,11,0.00,0.06,"PERSONNEL, TRAINING & LABOR RELATIONS SPECIALISTS",1994
4,4120,21999,3,20,6,20.03,0.06,ALL OTHER MANAGEMENT SUPPORT,1994
4,4120,25100,3,20,9999999,99999.00,0.05,COMPUTER SCIENTISTS & RELATED,1994
4,4120,25102,3,10,4,41.57,0.03,SYSTEMS ANALYSTS,1994
